wID,Key Generated,Entropy Value,Basis Kind
1190,Quantum Key: 82d43969e7688911a14ab32b0b046fe83e641d7d8654e1598182e168be7360452d3b0029c909674fc73801a0c4d322bbd59bffc848bebc3c48aba0209b6527b8,234098.530711,circle
1191,Quantum Key: 7a7e82369fd47f8a34ca8a8adf8d1ab84d6a2a34fc26ccc2fae67cc366157503580bd8e1f2cff88608168c735cb88832eefa798604ca06d9afb909c10a7602b2,390011.218795,rect
1192,Quantum Key: dd925ff51512f9451632dda902fcfdff19e458d5ef6286922e7b62c722c3e5be8b2b597f82cabe438465f380e06e41e51ae8c2881103e6331d70c6fcb32a6a2c,329191.395327,rect
1193,Quantum Key: ba39ba236277c3e7432c75048f9edf5de3e0962881c04a5eb48495534b748cfc5f5f044e70085b55f2c534a658febade3fe418961d6c9e89a44a1a481ffb6414,411428.434270,circle
1194,Quantum Key: c163c2d548806dd28a84dd4491b0176019f748f7096a75ce5b0611d0a5195fd3ea364a88cdb791e06ff40824e82b2265bbdbaefb397059feff53e7f29c2968f6,353693.836021,rect
1195,Quantum Key: 552c04e8cf959d8c438710f39007585f8a1c8643e56ac266af18db7f15355067e54bc054b3e81ae95230a224ec62b497f60bc99bd2537146cfcab7402b93c73a,403015.771966,circle
1196,Quantum Key: 2cfa1ccf16c3b62496ca6249446cc212ed1209d861ad1e5d38900c6fd01b318a837a76fa8214cd1deff3803e68c4dce63d1a042ca92806e300379ed6dd0ca608,205037.534308,ellipse
1197,Quantum Key: f09ae35dcc4200b8d2ad4064fb26bc7039dd2365499d06641c970b73bb7cd2dad09d8bdca480bdda4449db6942d642f9a885864b8a5bd989004101c3ee5b0359,59352.648689,ellipse
1198,Quantum Key: 2a34600a02b1cb44b706cbdac754d7370b4e9f08b27b0a0128a5fc7c73b78f6f19c0101a3ee27668e1bebd50ec9b4b23adbfd79874fec9a325cddcbb75b487b6,670438.426556,rect
1199,Quantum Key: d9911a83e7e42d6ace297da21880fc83f28fec78914c1e3e31a778f72eb831cda39ff10154443cc3026bc51e7dc96e53333603171f3a59b2755c185c709a609e,137700.503121,ellipse
1200,Quantum Key: 17f570fd7a8beb0e716f2165d3a9b4afdd843c6b30898818a567f76b828ccb1bf4cef892b785b7c6d2c3053a3911a79fb69e3eda40c7a404ea6ba59b0265c8d2,257465.036759,ellipse
1201,Quantum Key: 4c457b2b94aefde0fc66878020e729459d01a5a911ae0c92e8ae123a4333544e1acef6c55324cedb5618e1d7e41a30bbdeb10c7e0a120d22ca962314ce2ff9bc,658836.849899,rect
1202,Quantum Key: 18b226a3e8168ee025e00a8e6b4b26aa437ea393a1eb12004aaf651939679f192eba6f39c9bb9995d2103f6d18dc050ee00db531ce57ced3b857ec966caba3b8,126230.422224,ellipse
1203,Quantum Key: 28d04556af5ada3a0be600027e4be044f81711629233cc3bd1197e73d219f22a52a8f5fe06402d0e071ad3d518ecf13e32e80e54b5eb5f023c71013d4f9db32a,449689.042700,circle
1204,Quantum Key: f6cf235a77c233033539085ce71c7e242ced4b195c1e2c4aeee56561f16ddb61da0e335532186930ee2eb0475d9ad02b2a522725cd320dfd660f13857575ecf3,247614.112944,ellipse
1205,Quantum Key: c35bef5209de806ce7e7be8b85fb7176ba347dad042e9589332f57d6e0350261025d09f64f7ff6771478673fe761d04ef6282890c450154de6cbbfa63387d49c,104105.795024,ellipse
1206,Quantum Key: 3445c4ed8c823bbcb35e4d505b04d0a42bebb620ece1a336231c63226dac38cb09fe81ae91340536da4f6ef558805420f94ba7010d0160a32f2c21c5dd7e1440,191253.987180,ellipse
1207,Quantum Key: 4efaf17782c91e29adb5c1590f0c2e55ad4e5a79cd38b426afc5527b483fe9b833fdfb3b2ed3dbcf587730219f30c327999a9699f3c7d4f9095a4053980b5b8e,328418.550021,rect
1208,Quantum Key: ac223f76befed09989eae2df97f8a5188af09608c80a9c7eec593d68024661fb4fc235b18be7cdce8fffb026bd8e483e862882f78558d45571dccf929dcfb00b,569968.102906,rect
1209,Quantum Key: 29e99bfdcfb7d9ab4afbd9455904ddda756660638b2c1b4c45783991042bcba22c3197d43898863aaf35180285fed4b8222cf774ff3b64af59d7e69dfa105649,241215.519100,ellipse
1210,Quantum Key: 8d6aeb1fdfbfba58f9a74eb95a9aa356c54cb771fa8c40874b3b36b210e767ae68bbb554b5506d56f5efecf27255263aae46d9185b82a55b987a606a77a620dd,196111.015824,ellipse
1211,Quantum Key: ba9b68adb948f02d77538b46b20202214e750b2ee3ce3b4725889cb3f912c45a820e19015b27419c77754c44f4fccb057c5a396ec6f051c7c01cc8c72c2cb361,176076.116834,circle
1212,Quantum Key: 0f1dca46808b674e2d2e35979ffb3d837686f24f2afeb783c57db5b7365d45a6d032fe79ed151e1f5a8ee371cd0fbff3425fe7c6c349a183bb5834cd74da27ca,240075.390954,circle
1213,Quantum Key: d4e71ad448ffca447d30be3d0a6228e95d92c55052623121c081ddff515f856509e1373ab5c94b5c2bc41cdaeabd41efa38793841b8cc9bf2dcb5b3774b976bb,90406.704599,ellipse
1214,Quantum Key: ab447726fb643af99d5cde38100a4e09a070e0c4cff3bc7fe6ecaf9a70597c81e75de2d1f3edaaed0ebcd76c1f0c19fca6c5496d01ad3f9dd037caf371151283,18804.910912,circle
1215,Quantum Key: bc880a96be803489e157223ed21c4814c86785858ef6202dc8d73bc1c813c154f802f480c4310cd4a329714700dd1610a0d710ef9ecce8c26dbf51e7282cea55,552245.313032,rect
1216,Quantum Key: fa85b4bf5cbb729471afb4f8e08aba211e8abb02200585b766baba1e9736cebfcd1e6cae7b707302fc2194b935ebfc92ce612bedf33999a45eec3297a97723ed,44508.167034,circle
1217,Quantum Key: 3bea7bff9a54562fe721481338ab03b7a941157d1b09a69e18b39898c96494c0ed193880a1804c1fdf808d82c1b7afc3a0ff226d3fcf97d042ba530420939d28,69781.351737,ellipse
1218,Quantum Key: 01c51a14060f084f040fb51a0efecce01fc282c1e6e26f3c50335ab3e450ece68a134b3ed5fa70989d5d3f184d1b2c2c0cf59e0e4c340237ed049b5e65113ed4,126322.490286,circle
1219,Quantum Key: 3a7d5582ff14e7497f6b1fdd73c7ef540b579b610dcc0a8229f12a1c967aa61302b2847f60737578e3130bf9ae8292187484cd43730c15a87e82739c7ec2c021,272741.680314,circle
1220,Quantum Key: b670426f66e6697637408f9db44458ac5ee33c8804c739e4443994ccded4549b424dcb5bd665f1254111315b0542f5e71bd3104269d47a3d6b42df0209c5723f,207692.537500,rect
1221,Quantum Key: 771d94f53282f56fc80d6c557d10162f924fe4fca1d1a36865dbc8b5e11f8911b4f7ccb9df2f8bf6dc612c53755e208b0b8d2e0d51828cda093e2ab9d6a4605c,119469.090171,ellipse
1222,Quantum Key: 298e8867cff06459b1982096a5ed336a86ac17111222b3fb0bef635a65b2070593f1d6f1c483260b4712624e81673871c50a71f480c821c1ba11308a655aed20,100582.985250,circle
1223,Quantum Key: 6b98d39a8a4e6a8d8bcb1bbd84a133c13d650156328237454c714ec86d63756d8003946fcbba1222c1570325a8d310e391ac86a1bfcd200b9fce73c1faf8cc96,256722.737365,rect
1224,Quantum Key: 96d5a7d60e3450384d769b0fde81222717ce26271922ec3f096b039910fea6be9722ae241c5ec3bc871c268d8e6f8157b1aa6273c1da8b1e52fd36a1de3c0364,499333.319649,circle
1225,Quantum Key: f3eecd1a244822febaaa44d48ae016ff39f98333ac40231f69026fe8a04ceb3ee8d03c25648d7fda4537bc20df5c381d59b806f39ca314aab3113327097e805c,208303.185332,circle
1226,Quantum Key: 9322b8d50d276966e1c4ed84b2c7f2d62bd424bba127dc2534bfd0d4c6d59409db67e98215440d279dad34fe61f83fc183d84f1c7d074fce24d5650717c5b56e,285850.763192,circle
1227,Quantum Key: 38b27c878c8bce8bd9d02f882d0cc339c27e66bcfa74083235596c144a75a5c26f1a95571688ca31e3f8d7459843edce25c59be5a55676004f90d0181d038179,156282.849685,ellipse
1228,Quantum Key: 048664cb90c70214446f52ebbd7ba5a74cc9be3d3b7aed71518301393c65f996482bcd806dbd7b1c9290916233d219ff84aa9674a664f266261648504ed6dff0,129956.154938,ellipse
1229,Quantum Key: 114a25a16d36266586dccd1761479b81dc19a0acdeae550a8f9249e71eb72a13742523bb874b3832f67a2e22cc52f1e50305e0284d5c645d5a0c468d8de68f22,245151.575743,ellipse
1230,Quantum Key: 28f126ee11053b083651dc9e1b152a5e783e63edc82f35eed9ab9e3e76b24152125a37dad9ba597457795ab6e53c40fa9d6140cac3760863893af830d30bc363,171245.713223,ellipse
1231,Quantum Key: 30f604891500e971230410ee30c54e94c75383d175e7918b6a82c22a8843b9e97d2635e420596adab8c0058e84aeeeb479b30bdd5706cf48626420507527cc22,196341.993263,ellipse
1232,Quantum Key: dc24ba4644de47243ec7015fab52068737535f50bc9211caafb0a60688620a5f5a4e964b3f975c79256335a85d231f95c394140fe76a35cfb2c46ed4b67bee17,355941.789441,circle
1233,Quantum Key: 7c0fbb1b9c868b04f98598bd336d039f048e3b40cf7ddc9950f36ffbf3cec37f719c42a2ee574cb5e0d0ee16e0cc2fc2220ba5e112c48b69a9cdafc364a799a5,469595.797460,rect
1234,Quantum Key: 952c7c3e37dced165d6e62e15fff2cb46d4744b0f13e792b39d7961980880faa2b605ea76a0e31ab1dcef4d1c8542dd522b1cbbf9e5a9866be7caa6a1493f085,429337.119626,circle
1235,Quantum Key: 4806f48e89d70748a3ceef735830741d97b374d5179642414d5b47ac2b8aa1c08c2dc0e136a4b938d75ea89b04c6bd1bce84979fade0e95df5ab037f3f570371,311133.884102,circle
1236,Quantum Key: 3ff3bdcc54932b29b43c52d11482e5735642153d2d8234d57039376bcfeae9e3bd1acbee31cd1d590815ae2372c98e20ee2f328dae9da9c6805071fc1c7e9412,215551.279270,circle
1237,Quantum Key: d56a3745c40fbe7a38bf52d7fb5ec363e65242d178f12aeb4d4532675c2bcbf36bcfa18ac1ac25d2cfc4727ac271a526f4bd5c7783f4e4bb1d4c6cf865151c1d,228003.311452,ellipse
1238,Quantum Key: c92febf6e64e4a00ee0424c8e9d62cd0f530ed44226bca68f8e64a19b7b63bb957d98665cf05b4f02c557380690aab5c95e183162647f9f6d7bfdfd14d7cc947,89065.578394,ellipse
1239,Quantum Key: f1127a8617a5399ae2d60fb379c79f3dd6980bbe201e51059eb5ccd03462765c52cc6f683fe702a95d85b5dce311ff35ba4521ad16de5a72d86abb6ef3e7b51f,505944.573486,circle
1240,Quantum Key: 3bd8f42f4fbd8c611885b2591361da67d1a7361e1020642f4e6625dbe5b8fc35597ea273bd78b01d1a79ecdd8d1e25f0e40ed0adb871dc4476a02ae0d01bb2d9,144909.042079,circle
1241,Quantum Key: d7636069c63be4eab12e5505b3c1a3d9f54a660ad502d4e0b10edc2b486f03deca94fc9dcb7e7ecaeec6b413be2cb325e864237d9e64e2a01c2296a16a8162f4,424732.356514,rect
1242,Quantum Key: a45905552d6e96491023a4164a969254fcddb5b75218ec0b91c0a20ac4d653be757ebd3c526afa219be700175e72a056b1fc09d8fe0a2115eb5241f90708203a,668039.068330,rect
1243,Quantum Key: 81d6db6fdc4111325c1ac6a60d3b54a4e287b41c1a2fdd9038fd7387ffc6a4bba0569d14fe97bd0ab309a57a36ef3ee70bcb616202beb34f6365cfbbd3c123fb,407082.670436,circle
1244,Quantum Key: d9da10c75d4dce84f214ebb6e8389dba1743c560cdd755ea61e1b15f5ff6de81a5376fbffa1c1e597851765f76a5285994804c1e94aa0319e0c642034cfaf052,270081.714917,rect
1245,Quantum Key: 0850884ea3630fba4524bdd1c7850f8821052490d91afa95b4a82c3e2f011e06e01ca740ba4969f46703eea9cd059b34ac0efbc78fea226677aec327dae3dbe9,152932.136647,circle
1246,Quantum Key: 6d3513f3a8e95cbf07106f0821edd5cbfd2b163475b1b0fe004377874f7d889af7c8ae89c3f579f2b35ba8d37e2f804f90c03d150c8635cf37b11e2f20f4848e,521907.863316,rect
1247,Quantum Key: d9d81a523b557d0476d76c4bdc2e2f6216d492be36732a782da557b3b0023c2388742bc0d8fdeb7ac9c68f0bc83724a5d0cf0309d3b89a1ac75d3e292f7cb9f1,306420.467114,rect
1248,Quantum Key: 57d968b3183a1d345c47a7e50ad97814366df5f724eb68f6924776769e3e7bb2462d11c0aa187aef2e86836934704e2b49e70a56bf20d983fe12244e5783c8c7,196822.829979,rect
1249,Quantum Key: 52dd91bb806d6a837e62793fc6bd639563158dc90c33a32e9e6b8c71e9bc53c83c220c7ef4e386bb6ec5fc4f639af8c0eb88df21aeab8b558a311e3e73360363,74842.860193,ellipse
1250,Quantum Key: a439a7ce7ce7a5ec1d423e7a9ddd1da71236e639ea181ea5228090c41bbcb349440350fba0537dbcf989350b008a299f748904d5e189526d5b698eb27e6ca403,96741.670626,ellipse
1251,Quantum Key: 9661c71cf005f8f106a95ed1c1c05a70a2db1cc2786da258bcfc0d0b592a1be854c781d87ddabf3f447513a4c3fdf26e327b86576d2ca6c1084256db894c1c0b,175915.340143,ellipse
1252,Quantum Key: e99edefaefb472fd1427b0802317486d4be80d2d6551fd0c08dd45da74957794b87326f853788af1240898f29f035b856f74a88893922c8e35a6ab971a616c41,18.979485,circle
1253,Quantum Key: 6dd8a9cf255faa2fef169a399e019115fc20065c9228dbc08e840e9143c5280dd37c9537b12ed4771936a7758ecd898e74c7d27e1c5cb41007a740147ca3e231,236288.337788,ellipse
1254,Quantum Key: d229b7406261fc05314fb92610d16cf4ad4d0d00b3b330892b486ff53d1822552176a571d5c64da59d0b7f8355220cbc7dfb965bcb2498835deed65fe603ddad,309819.203902,rect
1255,Quantum Key: 74974cfcfa935b2afaeccd9d8485933b071c8f36f300e5d7fc1b2aaa7d62db6d388ff13a6ff138ac1b55a8dde9f60492509852a6ac3246622f0d096f0297e3a2,217011.752921,circle
1256,Quantum Key: ee5ffb27d67f9f59d13d1f4280296af66ec7c59953b8a69e1d7859ce0f1898fa3f1612f850bbea2d2e6b63e39bae5e82339705168a5a3dd2d19de15448765ff7,329012.685194,circle
1257,Quantum Key: 383c0bce41f16234760fcb9e15d548dc421e64d573f55ed7416f5788557c8d28e552f88d9e15c91b49e4d6612befe08a07cd6d5f4c35be4530468dfc1f3244df,212777.618181,ellipse
1258,Quantum Key: 49a30ce460d11781f54c73d415ff80429e8e68b3541540b4caa41693761dd9263f747f94b03a8230842dd71c9d81bee7f4ef4072e41c681064de5a8ed15d1df7,302687.278531,rect
1259,Quantum Key: a69f6f1deeded0f44245d534ac0e9e532def20648b7013f5b6d41417a8c5ac73c84a3b51cec6d4641142885ad67468687817ecedfa1e070a9e819656e553e31e,239431.832202,rect
1260,Quantum Key: 69e3cd2363fe2681e3676436b45ace403b289f0c68aa06b0c1d23f2c9d42ae892031f55d7eee2cd68665348a4695c85fe0036e1de26a274a09414f8e294c0193,15725.667394,ellipse
1261,Quantum Key: e3cc82bea7f6c37f0be16ef117bc3249fed2eb5acc536a27bc7730457126ed9d32b1b66066cd184cffbbeea00ffd2557a2d8b7ef0bb299fafb8bf63401a2b439,436811.538507,circle
1262,Quantum Key: 0395b5cfbb75c41ac9ef26572c5a01f53d1cd441e43c74396af6b95e94cbc36a2fcd80cf9229764fe57aeee1fce9a5c0175f2c4ef08b8c41621d585853fef2dd,325546.102254,circle
1263,Quantum Key: 4df7076fb9620ea3e3dba742f190f8cc816df1eb396807388e4b402f07acd88766767fbe740f2953f977f0e84d0c5ad10278740e74df52afb3721c1e6f6e719f,176991.442837,circle
1264,Quantum Key: 3796bde122c471245b8706d8a00417a23b36e7c1a87b49d10f8c5007d0df12d7b15fba0cc1d28741585762f155f484225dd5c36ade46daeb7a1eb44212f2b267,173703.476156,circle
1265,Quantum Key: 7520b5ba141f71d5627ebabdb61e9dda41b50c9a55938e019d9beadad77173d916ed2488d2068583dc4fbebad44eb452d4110f3db2366432458bee7397a1d502,291276.788130,rect
1266,Quantum Key: 93e54413745bd037aee90603de3c170ff45acc8fc90c586a4a8a1b8256d4c3e443ea32fae983014a5284a376633733e490c97ea10faec706bf846da224242bf8,238414.352472,circle
1267,Quantum Key: 4a7d1380a94b5af321cc13e3f14f6fb718dcfd7dd334c2b108cd6bd2d3a1fa0148e759f64342a1da1e8369ac287373b9dcac6653d394a4dcade80b357d9e082a,182522.855019,ellipse
1268,Quantum Key: 6dc42a8a0a24c49ee0c29887eadffd28e8fd5f81d09c3a0125c40d816c25568694312c7cf8a7645a882bc128bfe006c7106fce0ddaa5f7e2af764b518f451bd8,425811.415564,circle
1269,Quantum Key: d053756ee886d6b01ba8287eaab7d5ce30961b69cd2aed116527ee21835b817490a3c167c4bb4e6831b0cfb08056be0939612e3e269369bfb86056bed446dfb7,127144.531376,circle
1270,Quantum Key: 7db66ceaecd871445fce61c5a112e193119f072f01b650f351bb8fc6c78a86df9aede3bfaa852400e94f70481340c79f94d15100a1e57ca0e35bb1109ab70a5f,225868.480716,ellipse
1271,Quantum Key: 62c8104cf412ac0d8645637cfefad03cade2db13705bb57f858882905bc088ab694da87bd58f026dd3356af79be75cebc29e8e7e07ea9005184a59eb8cdb6d26,208062.212759,ellipse
1272,Quantum Key: c78c411c8ab4820b2f111f79fdaf675c5d4b07ddee1cd8ea6c0d380a73d50459096fc6cfa8c3a17b67361b8efbe0495d6f90522c32312d9a2760a8468f917493,145679.698411,ellipse
1273,Quantum Key: f50a7c37342679e9b6e49b08ad57d031047e96a917ebb4d24c0bbf498041977d2e1df1821bc2d9dd449a5982c1a956afcd295cf0a1a62234448ca768f4406e4a,226974.258579,ellipse
1274,Quantum Key: c39b8e717d1d3597795acb2c894a271c09e1ab6ea8e1c5c9222ee03fa012c32f4cd73def26bb0cd9996da0deab80a98e0cf2ee70cbf10e702757891db59913bf,304838.501366,rect
1275,Quantum Key: d699cb5a05a7a3a8dc3bf1424309a63692a5e14247d7d58baee5770b5324b9992b8490e41cf6682947f3ab73c94d43be66541b2f35e8bbb651b2f9ea19b8690b,162015.066051,ellipse
1276,Quantum Key: 0dd65492bc83b98fc52da87e3de7db259cf029fb4280b06a8c08b1fef2ad6d4084b17db4f57d2e7c558ecff42f1d644fe033398acb548e1e47ff421624e4e23a,201525.037129,rect
1277,Quantum Key: bb7c9ed51d246d0f545337141d9d476dd142b319d6a83947d62988359d5fb49d332ccf86c2cf15dd1649c7e6aecb25558ed99fbab6b3c5e4285d8da90217d19f,553529.601886,rect
1278,Quantum Key: b6e7ef0a4ded4edb5e1c5f73f76d22964002673f5e34c8cee72482a5d6d823048202de4a7212f6cede2e0951fb22851b9547f45d1215f77f1ee07a96f75fd4f3,214104.023202,circle
1279,Quantum Key: 863443193bb80bf75d0e6b3d9a7b7cdd908b09dc3839c360558bfdbeda9988048bad0077c69d9d0c6e239680f0beb3e695a2b84fc91c177b531da460e9b79704,144846.855713,ellipse
1280,Quantum Key: cb3660fa82b80515b997f513822c17b9e5848fbde9218df901034ea27df216d68dfa11e956c5626b9e45938614e39b91441fa6ece4ed004553e683a5f445b27f,667814.115856,rect
1281,Quantum Key: 9e9c796d3e5d3f5e291bd91736c22e33bb53db4edcb89c33c4fbe66405281c944f857714b055d26915fea0dda8447be2fb10ca5d0a4bd042d1bbdd992ade78c2,203800.176599,rect
1282,Quantum Key: 4b4a30f38b47d6a50898ea2af9b429c173611934b89378c3a9485a0b749ad353ab8017abfe0d26cc21ee2657df3e3431c43331f457590b790ddce5ee9fa890d6,197043.944076,circle
1283,Quantum Key: 252783f91aafc4cb390d8d932e1cc5def398b660aaddc7fa8bcceec953fd30d36df1faec1d9e5adbd1147e05a34dc6b9b769a268c6ce90e5033299225baa6bd7,532637.692970,rect
1284,Quantum Key: d1ab35dc5611af8045881bbbacc156ea7121643b2944495ff03592d6cdeff4fd7543b22f6d7ed24735b9bf3d194c416ed226e742f4034791763278896de7911e,227157.879787,ellipse
1285,Quantum Key: a2626ed37d6f9d9ae43f05e59743fac1a79231446476f6f700b25b2ec8e3bd9fb64031a378477c0c7d9ba5f5eead92a2438e121d302f3d3a996ef9d34b1f9438,91716.653723,ellipse
1286,Quantum Key: 3d7069f8a4db76bf7a5eb0b814bd1c74bed3e87f425a09daa62de3ab7e0c2bcbde5a2d8daeb638c611411050d8aad5c9501ba056911678c2f543395ec4d14b62,415429.613365,circle
1287,Quantum Key: 37081964a7ad4d4994e5a595bde28c990b82cae2e7486fce02434e249c16c7460462237778a1eae548445cdfa7499016ce8f6d9c296571529aa676c1d7e200b9,269905.789446,rect
1288,Quantum Key: b0c060c53c52856d27ecb7a8bb406de30adbab682cd14cd98fd373475cc9bb98218ae60cd1efcc92197a0133d8c9b442223d79baa50e3fccb3076179b3469b21,194681.578830,rect
1289,Quantum Key: 7c4a0335d0d50738a2410c01cff342024517f074713609f8e6c8dedca26a6222c2104149720c39efc12177443abae58ac666799e44fc0dfb88f32ec5a03589b4,122202.868388,ellipse
1290,Quantum Key: 042bf1e6b08c7ed58c0ccea031b33d516402932ccd90fc788f365a3c972a96342f2dd88905319211f2ff1c1a29be61e50a7475c61d9673f253283647f9cb5c2a,95256.467594,ellipse
1291,Quantum Key: 1e48279332e749732b20d1c94076ab1eb480431a86d9b49568e89f79071ae015beeeaf98509468765a7c04a27b5b52d463b8dd7fd7f03c8f4da5530dd6c8d317,501881.409839,rect
1292,Quantum Key: 94318fbf3f4c768e21803aa44a8af3263f307f20a96c4e94adae0602d817cdddce3511bd026fe0249a0a639f24c9712af0a35cd24a2efd7adf995c22e9122e66,181616.569954,rect
1293,Quantum Key: a949edcf9ad5bec74fe8e32f00ea072a1269aa99ca89742dbe20e1ba634424bbd43fcb0f425cc4901cab59cf0a1c0a96da40ccec05213da534376eb38fcb9cd7,236530.056796,ellipse
1294,Quantum Key: febe8868daad38b70ca77529301c52a28b83d908c85982a487fc9cfc996c90f2d121bc3be0a7166aecbd07aefcfc281915135904bbcf2156153d00e9dbcc98e0,110510.744788,ellipse
1295,Quantum Key: 5e019d44f54f9ee12bc74798e620c8d792af9c9aed6be005ca3b373036cd72eef9267249a89e7c6e73ed0b02322875f13fa5060f5ce41a6981710f5fd9d8e4b3,117566.838688,circle
1296,Quantum Key: 94c2acc82c01c83cfdf49f97ab40af77a51ddca2c1a5ba1417a96e7a28d1fe30f7a2976bf1cda46d371188725cf61636685d260dbdec623a3f1c0fdb7eb0a91f,448845.300535,circle
1297,Quantum Key: 6190cc1348c94ae8e649ca05061656ae0d88a7852eed0375b1770201973adf090b69d736c3d918400d429c6d8a8b946f87c4979235ac3626d119dab17a66f1e4,454817.575915,rect
1298,Quantum Key: 76cad311ace5a1d8ac8af1ed82a4dfd769ed536b4ba7e63c4e31689761c588b388ee757b88b6c4456856d7a71e3d9c62c625ff4853eaf52fc01f206ae61efaa6,153431.865947,ellipse
1299,Quantum Key: 05992a81157ed0967723fc30a47cbf4dd31dc2cea1bf2998543f41c257ba36e9f728298a04429174dc6b3f28ad95ae6f17e966d743e21492c9f149e3e847fa7b,194767.138012,rect
1300,Quantum Key: f762d144741f7334fe29bb6b1cd081d3e751882123821acba2aab1abf93ea419b10efb1d9858033fd927525d6a241d8eaf27872048671073dcb66403f7a13e26,256321.752252,rect
1301,Quantum Key: adbfc8525a6acecb555ddb51b3f178e8d9d32266306d779c8817ceff3db392630ec67b77cc8ad88eb7692c2ed38292fa86e2fe5e77a604a0a65cdf9d8e62ab5e,349036.999247,rect
1302,Quantum Key: 7b71f248b961043e3d1e9613f19458153d0f7329bc021af3d34b184ec8656015276d3da553b23939117a53bd8fa29fa3af5bce86fff3beaad0f59f6c9add54fe,328431.325517,circle
1303,Quantum Key: e16c0856db39128a59e2a62a24f634a4d313ecb626d63cb61733d38b2c7462072b556e59f0ca507a66fa1e569e174ef56418188965d25324ce9dcd00e0a14170,223435.069124,rect
1304,Quantum Key: f32267ef65e47fae13b3182a44082672fbd2bc49e4af8f9c73637c8e4472bf52eadf0b97538abc7eb2d7f796a7bf5f46e128166fc8a708121d5d9c7ea5786b03,409741.994844,rect
1305,Quantum Key: 7bc10c17c31d52e1a724da035d73f1b7412ad36b144b5d3ef41af2787f4c15d6d0d743592122cd6131b7a82a9dc1acb814759b05a6f47b55230a5d824ead5a86,130119.891492,circle
1306,Quantum Key: c37d21353980e195a0ddaa84f0cbbd783604f8327652c5a5c968125816ec14f0cc30bc4b5f0495885c8d8c9411407a032b943a57d9764e0cf04c5854b526c1e6,498972.182486,rect
1307,Quantum Key: 53e2533acfd3c7e7983796b7a24d293de3586b04b1707d70370aae26137a289e6a81dc2c812c1ef240a4f372fa0b49caed999bd5848d4f7eb51c7b48776dafde,171750.102623,circle
1308,Quantum Key: a49ef1144f618762448624df2fd95d6465c3e248650f6944c94bd37d7c8a3be8836657a40ead258759fd579561e9053b6ac08ef66d77dd64a34adc86af600e30,313862.488643,rect
1309,Quantum Key: 57de30651c8398e3fce244b278c28e4c78b501af9732c08f3056270bd6dd3c48e9a67841adc460aa485da0efddd9ce92745f4e053a7c9bb0f656a890bd627e15,542795.419066,circle
1310,Quantum Key: 7410b295345a776f2783747ea41abeeeb267a80515e7210f3a16c433e0cd9683f72ab56c7ef000270a237d779f4ddffc59320c7b53fae7c816b194981b28c740,209396.848852,circle
1311,Quantum Key: 9ad0cbfbeadbd228e1280b5a953bd38c2b4a400224da2025198aa7279a4283daa65123f763ad43bff9815ea5c000f70103edd0820c54bc29a30d46fcb8ebbe5f,451175.884211,circle
1312,Quantum Key: 0cc21538a56463823f8ea048a2013c823f998b537e16d652fd3dbfbf5a9e0021e88b0658079996c3aefc81db236b20cb41dfc050a61cfde0028c9a9ef514aa82,84139.083528,ellipse
1313,Quantum Key: 5107ac16d86679e64c2d578b4460cff18891e3cae3686682f8f7a52de3dc1ace6b94be2efcd525b9c75af6704bfcfd72ca944803dd34d4d97f81cca2e26f3f81,145174.053275,ellipse
1314,Quantum Key: 5b244883f6dc3df9f63872fa733f79b629189f8799ef18041be6e5a431ea01dd627e863767caf8d9a7ef3b1e9fe9ec8290635b7c4950fcf3d42ea4b6b4ab6676,312998.654701,rect
1315,Quantum Key: c515388ccf981801ae6c920995d156d3d8c3b4af31ae7dfed35ba35ac8b04d1d5764a66a8a4aada394194f28d2278315151cb90ee31e1e0ed4a3c04ae64db079,131739.464015,ellipse
1316,Quantum Key: b309034404cb81d162af9b9a6cd4182e2e0b7f4e10978b8cc4308eb0e7a70cfa0ceaa23ede90a42d1db9fb8e47d5f35d9d2269d8a2eda69ab17dfd844d09d8c4,559612.644516,rect
1317,Quantum Key: 57f5853b1f7caed3ccc43270494482a683a8119673ae401169f097148c158031b9df753b211152281550d277a37e71c799999e21549ccb798dddc3c575000049,307078.267049,circle
1318,Quantum Key: ef48cdc0ae60d0c4b84f0327e6bdfca6ceb6f5ec150aab29ae0849ae8ced3db8d6eada11468011c579850291e8c765eabb04b8052e608ba665eb7dce9bdf3f96,516632.600832,circle
1319,Quantum Key: 1016300b20cc9ad8689306ad0312a13f22586a74077923696d8d869c09f06c2a4b1a0f2b21cd4692092beca190683ca1f475f92e34d4f6881c81dc8ad79d2f70,187529.457064,rect
1320,Quantum Key: 972754af38628f782bea3d8d5e16326ec59f5b3dd82fcb5db4ac236e6c37412392badf5231132db23de0a2528bf5c8d5a2b31b27ce8e9b42d5744d958c4dac63,477656.467371,rect
1321,Quantum Key: f7496e0fa032c91632d723fe67b61852763d374ecb80f483ca0cb7bb860790654eed85a0b0d3a4ae0bfdc40c7a984a6e7c2b7dfd759bfae820e526490d94bea4,481120.122262,rect
1322,Quantum Key: 6160aa7ca1e78c4fc299c03736e09b672c321375a7cc7d35dec5dece5dc1e287ae9167ed63fc9c50439454aba48e25ae2a3644f26309d1e419a0743f88f0dd36,176248.879162,circle
