ID,Key Generated,Entropy Value,Basis Kind
47,Quantum Key: 96b68b6045a7b5c1d68772a16b98a6c10e41e2d4029283d4fa5c92dc403b6e2c,Entropy: 1.59 bits,rect
48,Quantum Key: ea26bf026ba0d163c44843d1ecb3e140eccbd0aed068a5fec0e57a38bc6b4d56,Entropy: 1.43 bits,rect
49,Quantum Key: d3debce77d26e57fb2673542ee968c68e0104217a2751c393929f3422061b9cf,Entropy: 1.52 bits,circle
50,Quantum Key: dd1fa31690a0f4f622b065133618f5166fe835d1389f58702568d92102a05d52,Entropy: 1.51 bits,ellipse
51,Quantum Key: 6c18fdf8acb50ce42be9e7a033bdfb9c04f498cfc0e18bace7e290766ea81221,Entropy: 1.57 bits,rect
52,Quantum Key: 69344249969fb36a185b95d2a74308ef495643302988871cf839e6e8116a63cf,Entropy: 1.69 bits,rect
53,Quantum Key: 28d13d12c13c1a14f7f030fe2fbd1197f299d49f1491287fc03595ce0c9a5e9f,Entropy: 1.48 bits,rect
54,Quantum Key: 195386b54623279ffc6ea2fb437f8caf680c8367c5585313c16c5a580e419f66,Entropy: 1.35 bits,circle
55,Quantum Key: 5502630186926de1e466219ca0149c08a6b67d77d6a924afecfeb2ce38626331,Entropy: 1.48 bits,circle
56,Quantum Key: 30f2f402a724aa0e911849c17c0f5a343d9a362ec176125a218985bbe1c5d005,Entropy: 1.43 bits,circle
57,Quantum Key: 0f989f0a43c0e49e2e4a2c335d9973aba1cceb71dd4b20b717a3ee8742ac1362,Entropy: 1.53 bits,rect
58,Quantum Key: f997476616a51721f8612a9e7871334d3a8d68fc51b4b953d1417cc4aee6558b,Entropy: 1.52 bits,ellipse
59,Quantum Key: 567d5cc3c06f4430d98428dd0f47e3589abd056b43f6807fc59ad10c7007dc2d,Entropy: 1.54 bits,rect
60,Quantum Key: b1969b7ad0f8d562480e817d110caa31c8392b8a47e73a74aedf3f263abb2b19,Entropy: 1.56 bits,rect
61,Quantum Key: 2179225ec3a1bf0ed40aa65fcf81e9b6539e4452957564ec8e63c025ebd75662,Entropy: 1.50 bits,ellipse
62,Quantum Key: 5a9eb0573a167c68e6d594efd0ce2168d06e6169636dc2fe5aac725f34607870,Entropy: 1.39 bits,rect
63,Quantum Key: fa58025fcd24f01cf73fdcdd2747af603e4b5922d5262f8fb76b592f20df3d50,Entropy: 1.61 bits,ellipse
64,Quantum Key: 99bda4535377ed295b6f990bbad6b8ba89a6df2f99832e5b116306f9bae2b7fb,Entropy: 1.51 bits,circle
65,Quantum Key: c070fcea956c8ef012c2f3b36e1483c648bb4e08272ac0158329de65eae8a548,Entropy: 1.53 bits,ellipse
66,Quantum Key: 6ef91b9b2f503c54d9e339cae47e78392756c444c69d51880fb19ac068d3c6dc,Entropy: 1.42 bits,circle
67,Quantum Key: 11e3f5f530ffbb0ebbe67ff0f45da5c3ace8029002fb0e548b7b69273a4a746d,Entropy: 1.50 bits,circle
68,Quantum Key: 2a38b526da3ba323c5c796e35bd66ef43b718d5c02105f8be0f4da263b4c3edd,Entropy: 1.63 bits,circle
69,Quantum Key: 14c3b0385584a5c365d0411214322c1c84a8b4e65f5ea13653b81ff77e7d7267,Entropy: 1.59 bits,ellipse
70,Quantum Key: eaa60f504ddc51d853fa0e290cdf15fac8ae7a520718a8309df2b5d49c639005,Entropy: 1.56 bits,ellipse
71,Quantum Key: 5490ada8b1acf29cd4e843e74865101c354d7155a5a7cad9566ae394003b916a,Entropy: 1.56 bits,ellipse
72,Quantum Key: d56e7ecad634b7269cb330cac45413cb27ab216d6ab0157d0b199b80efa15720,Entropy: 1.63 bits,circle
73,Quantum Key: 47305b72689a02ec256c2eae2f39fd1f5132b26284d999204b5f427aa1abd829,Entropy: 1.42 bits,rect
74,Quantum Key: 52f9be8b383f42a13289b04e57f5b9e5f9b31504bab013681b853e0d5c63b8c4,Entropy: 1.64 bits,circle
75,Quantum Key: 6f848ea1b2c8f7fd0ebcae17723e7aecfbd3facf6bc681bb02214895f246ef3d,Entropy: 1.62 bits,ellipse
76,Quantum Key: 23f871a677dc5c025aaffd5ffad62d6a3dd7e7fc9ca786f308815ac947a2307b,Entropy: 1.51 bits,circle
77,Quantum Key: a1840428f45ab1b7ccd10bb96a4a9278311ffa28de8739ecd4e854036ff762c1,Entropy: 1.61 bits,circle
78,Quantum Key: 90fc9c9728e5681f4b0ef7e1f794216a489a49ce21b0c14e46dd2d42d2e56423,Entropy: 1.56 bits,circle
79,Quantum Key: d76b2a6e18a1b6cb302e8fa52de9498b668dda45ad3e93adfdfd8f7eb999c7b9,Entropy: 1.55 bits,rect
80,Quantum Key: 968b9b613b67a9163585716c07c1fc3ff38c42810d4313ed13dff30f910b1b77,Entropy: 1.68 bits,ellipse
81,Quantum Key: ea09c689031c40526c757f6f51b1b6464fef2b1e654767793d695c2f861a0c3c,Entropy: 1.50 bits,ellipse
82,Quantum Key: d3a9334e73fbbc5663af2d0fe7aa83007fe049370243821415da1aacfec5710f,Entropy: 1.56 bits,rect
83,Quantum Key: d09ec2f6925e4840b7d67d4c8dfd89aeb99b1196b19cb274a07378be5a491d28,Entropy: 1.44 bits,circle
84,Quantum Key: 73ef5cfda710ff633d6b19741c9417770f83a966b71611db115172d945850f95,Entropy: 1.69 bits,circle
85,Quantum Key: 6bb786db8e118b47182f8e61bcc4fc7ba7cdc551fbd00e9eb12a1f6e2ece4d93,Entropy: 1.56 bits,ellipse
86,Quantum Key: 0b7aa9f1afd87c032c68325449de828ad992bcd971563b72bd7db74702fa2c5b,Entropy: 1.45 bits,ellipse
87,Quantum Key: 47f7b1ec0e62b47ac14411c4fa905d5aa41699845276619cd51a2d11c58d7b7d,Entropy: 1.54 bits,circle
88,Quantum Key: 492879208c655a11425dff0dab6b01c10ad466183242bcb6acc96bb4ec2445fc,Entropy: 1.44 bits,ellipse
89,Quantum Key: 9df7303193a0d95515adf4e386863c1d9d13fd4f3c17717c8900233c138dc3a6,Entropy: 1.54 bits,circle
90,Quantum Key: f5c109c70fbcefd7af193bb9b2cbaa5c1b5f65d753f87bb854d9c6d12929f086,Entropy: 1.66 bits,rect
91,Quantum Key: 3737b092d7d2f3462357305e5257c8eabcbac9f6b2678118102cdc3250c632ca,Entropy: 1.57 bits,circle
92,Quantum Key: 36149504c99f0a668bc9590559cd00608bdfa1201b939f61fc1ecc0e465ecd8b,Entropy: 1.50 bits,circle
93,Quantum Key: fd182d5e5d0e1e506676af736cd3e6edce73717941e402e2fff730feba50ce3c,Entropy: 1.57 bits,rect
94,Quantum Key: 94ad8e0cab2b0b7c43236c745a6bfc24a214c2ba57238dd59b7039b02d940c88,Entropy: 1.47 bits,ellipse
95,Quantum Key: 3e68ea5fb4ad9693b33c9ae6ddcbd04ed6732e6679577e22653e69059c9537b8,Entropy: 1.63 bits,rect
96,Quantum Key: b88dbe91559d090a433f6a633e5b3fa70f839c9d58b2b0f911e0e845642076cb,Entropy: 1.45 bits,rect
97,Quantum Key: 18c8f718701c00798d89271eb3a6adb7b9ccc36e3f75ceef34cdeb4edf457d84,Entropy: 1.58 bits,ellipse
98,Quantum Key: fc767409ccb5e88d4e0f417b2b9e1fe3eddb7b6b1eea1bfaa034f9302f15caaa,Entropy: 1.56 bits,rect
99,Quantum Key: 1411e928e29692d5ed21645854852320003695308a0a2a59068612cf62e84345,Entropy: 1.56 bits,ellipse
100,Quantum Key: 2f0813b4ef55e2fe9cb59b59a283ab10ee2e49f43ed9bec1d70c1a5865ea4983,Entropy: 1.53 bits,rect
101,Quantum Key: bb69c18f3adf4f67ef691617e1aac659321e7b11c1751844b446fc3eebc05d33,Entropy: 1.42 bits,circle
102,Quantum Key: 2f690649fdd9612d576385aad9e95fda9fea7eccaba78c1745beeb0ff6b7d437,Entropy: 1.48 bits,circle
103,Quantum Key: 68cd520cdc136586f8dcbc1a02c90ea0c06731c0c36f747b412052cc69467792,Entropy: 1.52 bits,ellipse
104,Quantum Key: 6541bfc1f099195d830d49a68b2e35c9b6a87cb83412554bc8b348d89d158dba,Entropy: 1.50 bits,circle
105,Quantum Key: 0476bce31cdc8bc6a4a27f455fc665f4a3296172fbb4a5676309e27f7796934d,Entropy: 1.58 bits,circle
106,Quantum Key: d063abec9007c6ef48c5e8e936744776c60aa884dc6c0e15cb3900ef3ca059cc,Entropy: 1.62 bits,circle
107,Quantum Key: 9f73ccd86f866909e5a61961e66f86e79d7247994f6a28e4f0030f7a0755e684,Entropy: 1.60 bits,rect
108,Quantum Key: d2f21f5387d29ddebe3253a870411f0faac7b23e268129e837e3c86eacf5068b,Entropy: 1.66 bits,ellipse
109,Quantum Key: 9f162ef2d4058a719a7c6f96681367d22983071a5954550ad0b4da9613f4e32d,Entropy: 1.65 bits,ellipse
110,Quantum Key: 881b7ff60101a55564ed0a3b403fb66eb06d1a9e994cdb590bc8e332f3f36317,Entropy: 1.55 bits,rect
111,Quantum Key: 8e4da45221091391c32504d0b482ad84b0d747d287371dbc8edf606e3d28ca0d,Entropy: 1.56 bits,circle
112,Quantum Key: 43e92534299fe50e4dc9ff8e027bedd8400f0bcbc57a156aaded6a37fab2dfcc,Entropy: 1.42 bits,rect
113,Quantum Key: cebd99a29ec538e138b93d0069683739a1609689da06ea93a89d54dcdb57231d,Entropy: 1.63 bits,rect
114,Quantum Key: 3b459143ff0ac5b0994c152ae687acca1866269f031707416cd88a5d6313b663,Entropy: 1.53 bits,circle
115,Quantum Key: bd696596352bcb6051110eddd295975d67e846ecd3254c99d8e26f8916b12d40,Entropy: 1.53 bits,rect
116,Quantum Key: 890da53f72a10c7537a00f3491ac7cf7846d11b36e07cb8592b4ca149e1876a0,Entropy: 1.50 bits,circle
117,Quantum Key: 4142c7ea644eee7cc9ece4b8339676c7e09a89ec492f3c2357149d28c43338e9,Entropy: 1.53 bits,circle
118,Quantum Key: becb89d69f7ee15c6183ced0378419796949ac9bd24ab08ba2fd8aafcaee86d5,Entropy: 1.55 bits,rect
119,Quantum Key: fa2eff4e5b40945d987628bc81f72ff500ed5fe6735ca0ca67b9d76481ae75ce,Entropy: 1.58 bits,ellipse
120,Quantum Key: 955ea25545de99d2e0c5be97a8c2d0075952bc47c4d9515bd046ff29643ddf07,Entropy: 1.67 bits,rect
121,Quantum Key: 9619e99cab4a3d19a02e6af2639652c41c34f6e147d94103c2f301c5d16f7936,Entropy: 1.52 bits,rect
122,Quantum Key: b7981f62d5745ed300ef8736602a26bd401ea35f40efa549b705a6ff950c4160,Entropy: 1.62 bits,circle
123,Quantum Key: 284af63cc6ba8ef60518b74de1832de8792608113bc4a9406083d4ddd8711a74,Entropy: 1.35 bits,rect
124,Quantum Key: 9fa8cbb1f7154ef7d7fd8f1945248d06ed151e8dd8d0ca7b16b1c08063302298,Entropy: 1.42 bits,circle
125,Quantum Key: d762b7b8053a77db300170fc4bc78ad3ca0f7179d6ab25a47452a18e5a6f2111,Entropy: 1.55 bits,circle
126,Quantum Key: 5430d2455399774cf3d16dd5e5ba634114f4a1959ac9078990d592a6dce6274d,Entropy: 1.57 bits,ellipse
127,Quantum Key: 7d3819c89971abb90dbd4f5ba710131dce62928b404462cb022ad1fea36f1194,Entropy: 1.45 bits,ellipse
128,Quantum Key: 190f5152c0068accb9b6f7092a864e005e1c1d3948b94b03a853d341ecf40eb4,Entropy: 1.63 bits,ellipse
129,Quantum Key: f7b3d2f7258c380d4d39e48e60b9964dcb2e6f7d62ff139d6a620e5f80779246,Entropy: 1.52 bits,rect
130,Quantum Key: efd017da4d59b3782380f433580e54b1fec6101768c3dde9d65f572b6f8d1fa5,Entropy: 1.49 bits,ellipse
131,Quantum Key: 0100292b6d7afa030068d01dc5fd496c9ba5ba438447cf96953b71d119e86976,Entropy: 1.62 bits,circle
132,Quantum Key: cc86741c53b0bde47affc43b3d05564b75b2d29e4a3698fe2c881ea198a10ee1,Entropy: 1.46 bits,circle
133,Quantum Key: 6fcf73b32375a3cee46fc21841011f3f4e9ced1c8ab005bc6524c7ba8755bec1,Entropy: 1.56 bits,ellipse
134,Quantum Key: 96d9d65e9c0b43f94071efe19830b415fd37c8bb7ded865ab0673f8c072d700c,Entropy: 1.50 bits,rect
135,Quantum Key: 68cd597176792023995395cc1c78be631ab257bcc12bbfd3ddd24af80f6adf2a,Entropy: 1.63 bits,rect
136,Quantum Key: ab959d92e20da9b9667352c29370182bb8f9358c1156127c462557433b89e5a6,Entropy: 1.48 bits,rect
137,Quantum Key: cfd116674f4e67f8737981046b317df354a653704b4a3ba7e5e15734788e7684,Entropy: 1.36 bits,ellipse
138,Quantum Key: 1656e7ccdc1c3b1ae809e9b9e4c3d2e6ebc819232cdac08a7b1013990488eb11,Entropy: 1.57 bits,circle
139,Quantum Key: 53d1766b93c8f504b5db4b62eb226cfa2472d2b8e2e73cbda7bcde0fc79ef5f0,Entropy: 1.64 bits,ellipse
140,Quantum Key: 3380a846845fa34f0d6ef159534d5dad45b664001653224bd1047e7c83486b68,Entropy: 1.56 bits,circle
141,Quantum Key: 875542a0b417beee12497b02a099798800af70902c98c9d716c2a49b006ea973,Entropy: 1.60 bits,rect
142,Quantum Key: 6afefc7b285f379052a36780e5eac2ed131706b53a9de26edb131a1b762e0d73,Entropy: 1.54 bits,rect
143,Quantum Key: b2259e7e1a425ef17ac56b5a0f079fad5520945d4a17e7334384d663cddba9f4,Entropy: 1.55 bits,rect
144,Quantum Key: 676f909977de40025228f42b2e3d016cd76b4ac3e18b7b1946037c98ff258027,Entropy: 1.57 bits,rect
145,Quantum Key: 30679cbe002fffe053cb21fdbe0eaf3471ac844f227a0a3a5682aa8c7b62e1e4,Entropy: 1.39 bits,ellipse
146,Quantum Key: 0a4d061e9ea9c3041a3670a23b9d21070ed9dc3559f41673b3af1d9b6cbbfc1d,Entropy: 1.50 bits,circle
147,Quantum Key: b39f86943dfd4129b1ae28ab2086e6bb4923d5859a1a9afe06a6c558f3990a5e,Entropy: 1.47 bits,rect
148,Quantum Key: af435c4c9b268b6c4b7952c58ac60d34855d8bc1742e5f9fb1a394b9b2ab1804,Entropy: 1.47 bits,circle
149,Quantum Key: b889e3019ac95ee3d6958f38aa4e6a05af205e4b78e63474fad0712b61a6e0ca,Entropy: 1.51 bits,rect
150,Quantum Key: 1bcbc3f2c8be41b6e7efeb2d3099e69e2b7580c5ec78f0c42af656da29e4ec91,Entropy: 1.63 bits,ellipse
151,Quantum Key: e4ce0ac7f25531da81eb6ad2480f07c647eadae5793101b7aa59c77f03fa8626,Entropy: 1.43 bits,rect
152,Quantum Key: d33057012f01435381a50d9990d3f10333e5b0232de933ddb2d75bf2b72d1022,Entropy: 1.46 bits,ellipse
153,Quantum Key: e55cac10f3bf044677cd2d056085e0125bdefe96dd3db234f58c2dda4f8a243d,Entropy: 1.40 bits,rect
154,Quantum Key: 656a7ca1e553102e446c1f49b0f05e5ee53c26b76cbba6e9d7a57f9392760820,Entropy: 1.54 bits,circle
155,Quantum Key: 202950defdd17652f6aad0867d447f9588e36118454393ff4d1ac2c4d4b050e5,Entropy: 1.49 bits,ellipse
156,Quantum Key: a96484e0b3b19e89de8717eb6c4e122d88241fef10cbf7cce4deebe5a73583c9,Entropy: 1.41 bits,circle
157,Quantum Key: 2de6ec8d81f6f2343cfb459b33e1b7eda66da9e6d9b9037abb2ddbdff014e4e1,Entropy: 1.44 bits,ellipse
158,Quantum Key: bb521f9e8309a1dc3f4b3a71205ba1fffc860918c8f0bdb1d413f8142288a1b1,Entropy: 1.54 bits,ellipse
159,Quantum Key: f0063dc3f1abb809dc0c23851f1ed5680765ff9f06219d6f327bd1e587cf1123,Entropy: 1.51 bits,ellipse
160,Quantum Key: f1a900596c0dab96d2000e358ba83f258d4a92c365b9763b9316e20a116c22c9,Entropy: 1.47 bits,rect
161,Quantum Key: f8717d64c92085d07ad817df47e255bca723c4d2ea69e3c1c9cf7069b2a55ae1,Entropy: 1.52 bits,rect
162,Quantum Key: e22ebbaed18d1fcbf8ac54825bedbe90786d606fe984b45bf7469a690e565af6,Entropy: 1.44 bits,ellipse
163,Quantum Key: 98455727abdae50a44a94f3287e8e5a59d671d617c6166a34a33e642266de1d9,Entropy: 1.54 bits,circle
164,Quantum Key: 2b4d87ba3f20254c2e7ac4dbc52c68fe25bd8a45bce7048ed386fb30b09f946a,Entropy: 1.53 bits,rect
165,Quantum Key: e1aaf19de0b459cf80e73a2c465483bfb3f2c8d098ad7fb97f955d59d10d3588,Entropy: 1.56 bits,circle
166,Quantum Key: 66d186ea123f79b88d7d92df92f02a002d61a9837ee79be180a2e777492ab3a8,Entropy: 1.39 bits,ellipse
167,Quantum Key: 6bf8761f18ae63821e3c92cba9a291c658f762e96ce1c0fc814c9b3758886867,Entropy: 1.33 bits,ellipse
168,Quantum Key: e267ddf44967edb6f3be5c493e7efca0932358cd2c99d2c00281c426f07b7c37,Entropy: 1.49 bits,circle
169,Quantum Key: bf92eace45cb824d90be0d2bdcf4f1570f9a7d616634ecba94970fbbcc77f6fd,Entropy: 1.48 bits,ellipse
170,Quantum Key: f762f3c86f5c1e706c617594dd4ad2555305be25f1e27aae6f86b3f77368b9bd,Entropy: 1.53 bits,rect
171,Quantum Key: 4ae42473503bd2bddee5745b50e1fa76e2bf1f34be596743405eff62eeb05e1a,Entropy: 1.49 bits,circle
172,Quantum Key: 78a2fb7ec86a1f0ccddcb73726603dc3f5c6d4edbcba5c6207dcca191bf44078,Entropy: 1.43 bits,circle
173,Quantum Key: 667d0c5d15bedea67e34113f0c9b55429c56b4ba36545de0838dbdf527aa273d,Entropy: 1.49 bits,circle
174,Quantum Key: 674eb251943c88bf96327da47696c82a3286bc31b1d3bdf8eb0b8d96daf74657,Entropy: 1.46 bits,rect
175,Quantum Key: 280cd00afe605ed9545f17956949cefccaee3c91cd5a2c8c40cb5fa850a9477c,Entropy: 1.53 bits,circle
176,Quantum Key: fa205948527aff76294399e1743717e8fce626dee2082a90b5354e2f38434309,Entropy: 1.51 bits,rect
177,Quantum Key: 1eade428141bc57c4768ebc083937bfe2bf8ecb0aba3ff3d3deae7508de557b1,Entropy: 1.44 bits,rect
178,Quantum Key: ed711b6257c714879d65e464db7f26a73719cd4967b2ac0a20f27ee2bf2e093a,Entropy: 1.41 bits,circle
179,Quantum Key: c5ac36757278f6ad19d1c07789bc8a68b31abd6d35e607039a1203ee34146cfb,Entropy: 1.52 bits,rect
180,Quantum Key: 2b9acb1ece1d35fc7689886fde8b803cd98127c40bfadc1a989d1244f3922049,Entropy: 1.56 bits,rect
181,Quantum Key: 83e81334f090d87eef0fa717e0817a6d610f845b6852c5999793373c92707bb0,Entropy: 1.44 bits,rect
182,Quantum Key: e68d80b65d5178fba745714f221146afbfc6e797ba1514ee9bb04b687a7386f7,Entropy: 1.61 bits,circle
183,Quantum Key: 0e41835f216f5bef9d237b82080397e87c35d8dfacc68a57587581c05154993f,Entropy: 1.42 bits,ellipse
184,Quantum Key: 5702d5fb2d63cc42ad62235457589dbd20c0d7842ff36a54221491674c11762e,Entropy: 1.57 bits,rect
185,Quantum Key: fe4c42f2c3f32cdb2bee68656549c92b07ea123d587f61929007b83b0d82a195,Entropy: 1.44 bits,circle
186,Quantum Key: e9123db698a5c7663aa5e2af2ff44cdc498b3a234cda546f25d2c46c8784ac1c,Entropy: 1.51 bits,circle
187,Quantum Key: 318e9fcc1779272af1fbdac74bf766703fc15577b19de300de98cf2d62477185,Entropy: 1.53 bits,rect
188,Quantum Key: b9efc9f39caa008d745b081afd2a92aa076c4c8d837f173a8c47e9f6407f88ae,Entropy: 1.30 bits,ellipse
189,Quantum Key: 6ba1046c802705ff0e373aacc7d41dff588e59db55cd58b4c0378707ba052625,Entropy: 1.32 bits,circle
190,Quantum Key: 0b4912515628403b120fd025d73af0524bcb1e05854f9b6879ea320895de3db6,Entropy: 1.57 bits,circle
191,Quantum Key: af8281cff1d94226813802509bff306baeb5dc9c80eed7ee0ffd8293389b66cf,Entropy: 1.47 bits,ellipse
192,Quantum Key: 983632d8283c9432985da018329ed7a7707ccc8edfa878a54c246a5cc2956187,Entropy: 1.51 bits,circle
193,Quantum Key: 20d5d3db018a9d8858251a0439cf9d269185930dac7334328ff3c45e2c7f2e47,Entropy: 1.48 bits,ellipse
194,Quantum Key: ae926fa413510c5caee4b7d160bcbf61eea1d798c4d6ea45e8d6ffa0c7d128bb,Entropy: 1.50 bits,circle
195,Quantum Key: ed04bca18921613fb24384bb43a484c0578f77a7e14a38f49963babf806c468f,Entropy: 1.50 bits,ellipse
196,Quantum Key: ccc6607c501367ef8641a1b027c0ca1d80f64536cc0394b68497c86b7e27584a,Entropy: 1.45 bits,circle
197,Quantum Key: 24931275a7f5bcc8b695780c0c4904beb12ad601940c99873637be3d4118aab1,Entropy: 1.50 bits,ellipse
198,Quantum Key: 517d71e4ba15cf5393c50c9c198b66ac57d441b09f3b26a6968aaff546e27850,Entropy: 1.43 bits,ellipse
199,Quantum Key: 1bd3277ad78ba9afc340cfffd06ec5f472c50c5b2e8cd015720876363568882e,Entropy: 1.46 bits,rect
200,Quantum Key: b9fc16de87d04077cb6ebce55dabc3a00428e64e0326e17c35e27e1015994baa,Entropy: 1.49 bits,circle
201,Quantum Key: 63d8fc01e2aeef26ca5f4b10031060c9fa877112184855415e4485bbfcf48bbe,Entropy: 1.48 bits,rect
202,Quantum Key: 66ed0bd0e6a230b170b479ba71f0466d59e837656ec583bdba0441f794e2c05e,Entropy: 1.47 bits,rect
203,Quantum Key: 900ac35f676781729cc5d73673d6d509972e1265cb4a1404d754bab97e5c97ef,Entropy: 1.62 bits,rect
204,Quantum Key: 3ecb5091e56590887134efa51778f8068b8c465d4004c854485b8da5f30df193,Entropy: 1.49 bits,circle
205,Quantum Key: 539a03ee8645d44a3d3e3d50041cbfc513ba9bede0205e92b1e794eff52b25e1,Entropy: 1.41 bits,rect
206,Quantum Key: b303e1be23b1cd4f0aaa95ffcd916cbd4cb0c9604b6ae1d87e04a92824c945a9,Entropy: 1.49 bits,circle
207,Quantum Key: c8c1ea868e320d5585c09388ddc031f044238c8f257e7223c6ec5aa4f149b481,Entropy: 1.58 bits,ellipse
208,Quantum Key: f9567dd584063423b723a38535026b68024fce727666d193f92b617257d97fb1,Entropy: 1.56 bits,ellipse
209,Quantum Key: 7250bcc345a968e000be46439a19240176811bb0f65994028d4cd07be7948dd2,Entropy: 1.48 bits,rect
210,Quantum Key: 04c5bf3589f132c120db54b5c5cef3c8b8d299cfe96dbd61fc04ee658b17bea0,Entropy: 1.45 bits,ellipse
211,Quantum Key: 65cf5ddbf058e927c22b068e978d297a8dc8dfa8b7bf57c77e96b02e0b3ea1cd,Entropy: 1.53 bits,rect
212,Quantum Key: 6d2dad407d079e767aafebb864d24f162b2b3197d528a0b3c0246eba234d0821,Entropy: 1.40 bits,circle
213,Quantum Key: 21f2f478e7639da3a71b232ee3eb9338f5b584c09312436a035068777f52d78a,Entropy: 1.61 bits,circle
214,Quantum Key: 926cf3b5a00796fe9695807f0f6d312d2de44640ae575d14dc9bfd49dbe8bbed,Entropy: 1.51 bits,circle
215,Quantum Key: 0a862fd297b652ecc0b58622568d4338573d8805af5d76960339d51aa98717b9,Entropy: 1.47 bits,circle
216,Quantum Key: b7d75cda7e219f7506b1289c767ee46cb6b640ba9ae53f97844b17f3fc0d6587,Entropy: 1.40 bits,rect
217,Quantum Key: 4b901644922534a38df31153b4fb7d3e0380909313d98cce73b02e606b24f09d,Entropy: 1.35 bits,ellipse
218,Quantum Key: fea83b2cddeee3c924e1cc1d2748e6857283b920e5f3c36fab325b32a34ca637,Entropy: 1.41 bits,circle
219,Quantum Key: 6cd45edbc00dbf8191747eaede2f01e3f5b5d54190f109de6571f7ac6213cb84,Entropy: 1.60 bits,rect
220,Quantum Key: d0627cca13bdcbd419b08453739ffa202b6f5a73c5ec9c4cabdbb33ffe21d6ba,Entropy: 1.43 bits,rect
221,Quantum Key: ae89c35e40c1d17bec6557b34704cab00ab2fcdd322fdc674e8cb27dfbb08d11,Entropy: 1.41 bits,rect
222,Quantum Key: 867138143aae0787ec86fdce277fab3d8760cb962f6f4bdcf45c6d618dd2f418,Entropy: 1.62 bits,rect
223,Quantum Key: 71ee8b8f95a6a6dedb49042d5f6352ac44c895e5eb4d0f68c595443ab0819cba,Entropy: 1.42 bits,ellipse
224,Quantum Key: 0c9573a575864aa7904f87c8402616359bf944b73c1615e702d74b283f912176,Entropy: 1.37 bits,ellipse
225,Quantum Key: 78708cffd9d505403818d491f7c8c6b73da832fd734128d5c42b95ec7410da2b,Entropy: 1.54 bits,ellipse
226,Quantum Key: 1b7ffd48bbb73f447d9adedd0e89338d628e15b3de9b9a632119510b4e470887,Entropy: 1.48 bits,ellipse
227,Quantum Key: c61770728b1315bce6d989f394809cb9161b206d7a9661058d296d72482386d5,Entropy: 1.46 bits,rect
228,Quantum Key: 160bc090fc5918c6fa72b3a77e2d9331af61f719429f02d646c55a1e64446ead,Entropy: 1.46 bits,ellipse
229,Quantum Key: ddab471d8fc2feff42dbc0299009ddb453a4e2fe7c76bf582646ad64132db618,Entropy: 1.63 bits,circle
230,Quantum Key: e11a68f6e832c965ecc093492907be55f109ec5d071156883a11bba4fa717d0d,Entropy: 1.46 bits,circle
231,Quantum Key: 17bb0ddecd894b1db161d315e184d365f79a620844e9cdb74fb64f5aecc34913,Entropy: 1.54 bits,circle
232,Quantum Key: 76011a0ae765f738c16d4e090a1a8dd4764d2fae649372a3f071fd264b4de88b,Entropy: 1.41 bits,ellipse
233,Quantum Key: 92fe21c57df49ca11b478cfb2aee1b476000423a9ee55a2a052249c173c0e0c3,Entropy: 1.35 bits,circle
234,Quantum Key: 592a93f80546921dd908b8b379321e899316bcbb3cafc874f60d239369073ccc,Entropy: 1.37 bits,circle
235,Quantum Key: e96d031dfc699ed3fddf8f055c146de2b1793c1d3be8a857fb5584a05140b993,Entropy: 1.53 bits,circle
236,Quantum Key: 492ac6316dd83db53247870fcc47f1163ed3b026027765e940ec46bfa23fc284,Entropy: 1.39 bits,rect
237,Quantum Key: 2445ad962544fea81bfa55c63fd118d0f439013052e99efc6b76b3f687c1e1b5,Entropy: 1.53 bits,circle
238,Quantum Key: fd3ab6fb4a7423dfccede318a452c16852fe5310622c4551560075883940f762,Entropy: 1.49 bits,rect
239,Quantum Key: 0336eeb5e6b99e07f6286e31200d2ec24226eb4920953601f55cb7f8807b4a76,Entropy: 1.56 bits,ellipse
240,Quantum Key: ee39cfb0604282604ef98dfcdd38b166e591289e9f313412ed924460793bc680,Entropy: 1.49 bits,rect
241,Quantum Key: b4bef04005d870c396f9b7017952ac553e75b0adb1a65babae7005ba9d18bd09,Entropy: 1.46 bits,ellipse
242,Quantum Key: af9aad9053ffe35d3d6642bbc5db709ed2c993c1ea617849a14ab11c8fa0c32f,Entropy: 1.40 bits,ellipse
243,Quantum Key: 95a33a41d064ba96f4ca4f9dde0aa7fa1feb71954aa21a7f8bb079f301e9d9d3,Entropy: 1.39 bits,circle
244,Quantum Key: 7840817180af39eba3ab773193f072d113344b0255ece9c2092932ca062611d5,Entropy: 1.64 bits,circle
245,Quantum Key: 1a042ed3059b709d1f0ac30b6442cd25ee817cdc096be9b19839fdc2d8dc2b68,Entropy: 1.35 bits,rect
246,Quantum Key: f20d3b6f1286bb847f0acfdfbfe794427b36ef343048cff8bb2407a262868af8,Entropy: 1.56 bits,rect
247,Quantum Key: ef92191f6122ae862a084f45b61448dc19d46a7e4372cf4135fc4ec56f744880,Entropy: 1.50 bits,circle
248,Quantum Key: 5c28c8184becba8a62e75bdcbfa0b03f13e12f4a2659f8e6ec4c9da168f1005e,Entropy: 1.44 bits,ellipse
249,Quantum Key: 16ff8ca782c942ddffe2a3ddd4e9f323b614c3024aa7ba778a5a12a8fef892fd,Entropy: 1.34 bits,ellipse
