ID,Key Generated,Entropy Value,Basis Kind
224,Quantum Key: 59e96fda1723a33b90a86e1450f9660bbf120782d6ca9d7294ce3f0b9511f479,Entropy: 2.07 bits,ellipse
225,Quantum Key: 0e4b60b89e49cc6321b679ac009c5b048c2d81b2ee8e867bec8678a00a70d471,Entropy: 1.75 bits,rect
226,Quantum Key: 077b26d51208a7a98c5ef7872b36a3ac39a417e0e3ef3f4ce80dc76a753817f0,Entropy: 1.71 bits,circle
227,Quantum Key: c784d1c368e32aa85a2902f9f63b3aa43d677da93a01344efe13db0fd9b6fa35,Entropy: 1.98 bits,ellipse
228,Quantum Key: 809a9398c1a00c92078e46886beb690ec3b926f3eedf8e05dcbfe451322b13fb,Entropy: 1.91 bits,circle
229,Quantum Key: e3c8f124681baca57949ad5faa15002bdda7789e604d702be35fb2ebfaa01d95,Entropy: 1.77 bits,ellipse
230,Quantum Key: f88a2af8982db8d7ef619d13287b9191f3eae03eb5ba02cfd6ddaaeeb2bb1e72,Entropy: 2.00 bits,rect
231,Quantum Key: 4a0ed565d7088b9e0ce9d3fde689221ce4e0e84eb0bf8545b948db78e95d9ce3,Entropy: 1.89 bits,rect
232,Quantum Key: 506ac54945443e351f7ecbe6532a29921b1db1ce49c14bcc01cc3735b195eed1,Entropy: 2.00 bits,circle
233,Quantum Key: 6d8ef9f0607d627778ee22084a24e34494881a4ea8c13de91eb72f895d6047c0,Entropy: 1.67 bits,circle
234,Quantum Key: a6319880cc07937d8336de7f62985d6a2fbab2bf9d32e517c6545b67af9adfa8,Entropy: 1.73 bits,ellipse
235,Quantum Key: 1d7be5654c67b1923d766856249ee6e45991dfb9f1a94d81d44f6a09d7622041,Entropy: 1.73 bits,rect
236,Quantum Key: bec10f7ec483992c26be6d191a253a11b0951547ded8726cf1bdabbb74559190,Entropy: 1.87 bits,rect
237,Quantum Key: cc67b536929f6976cdfac6d267c589049bb23382fb0a0d89c058de2d9a2e978b,Entropy: 1.92 bits,rect
238,Quantum Key: 44dccaf8a86c274e4bbb8ef5fcec105a88cd2d855f7b5185a86ab4cb5bbf0b01,Entropy: 2.09 bits,rect
239,Quantum Key: d23394dfe0526653fef26ee38801cc21dc4355f03cd93ea865f32a94019598cc,Entropy: 2.02 bits,circle
240,Quantum Key: 7a9594838b3c7770c8c1b127ae5f9ae08bd6d188453f2b7bbe7c6324d4ac4142,Entropy: 1.91 bits,circle
241,Quantum Key: c71f255077aa222e79697ff1cbd44cddd1dbb61c606afaa662f6db5bcdce32e6,Entropy: 1.82 bits,ellipse
242,Quantum Key: 2d0956dc0f74760de075652f0cf8765b4f0e09679502acc14e86fef39e596232,Entropy: 2.09 bits,ellipse
243,Quantum Key: 61fbd1b145ffed29b3d7f97868eb593fcd7fc7c0797e79254064bca3525797d3,Entropy: 1.85 bits,circle
244,Quantum Key: b6a72fe71d59309d3e2877e4510541b9287654e0386a09d6ee2e52c14accc94f,Entropy: 1.76 bits,ellipse
245,Quantum Key: 56dc03c6d5e11a3d8cebfb4ff2b16e6d337d6d9b10b5675a547f75246f44fc93,Entropy: 1.77 bits,circle
246,Quantum Key: 7e96444f18bd93b2510bf6d1d124d61f4b0b7b4429923f47087f6e57913b2b2f,Entropy: 1.77 bits,ellipse
247,Quantum Key: 4349796d370d8cd981cd0129e62a98de4f079c6cd5a9af7ad76a29934c92ef30,Entropy: 2.01 bits,circle
248,Quantum Key: 7e751f2942aed7deb112391d1fd7df311253a1ac4f6dc64479fba1594e4d8f58,Entropy: 2.03 bits,rect
249,Quantum Key: d314ecb204a742bb6393d51ae91f76523d7e5809fbc6ad9694c81efb8491570b,Entropy: 2.05 bits,circle
250,Quantum Key: ca8c05bc432cd206f33f58fe537e540486974c3d236a7719fc736a04a6c785d3,Entropy: 1.99 bits,rect
251,Quantum Key: 34bb70cde376eae2fab7e37f94ff078d1a0c304b4e277e0b53123c416a7e7a19,Entropy: 1.96 bits,ellipse
252,Quantum Key: 8c42326704a0473bb49f5878dace5837c9564085129e16e633c874b0bc157022,Entropy: 2.07 bits,circle
253,Quantum Key: a1b6ff532c9b42faaf4e76053f1a4c49ec9326b40d25948093e91a4b54c6921d,Entropy: 2.09 bits,rect
254,Quantum Key: ec846dac6cec0ae151532e7e7e3f3d5c1376c7af70610b84b9ce07f24ec60ee0,Entropy: 1.69 bits,rect
255,Quantum Key: 4fe4b6cc477e65643e9a6d659a9a30433ac368cdedd1d18739931205016d0555,Entropy: 1.78 bits,circle
256,Quantum Key: 3502ebf0e0357593c8e019f1e3a3089ac9e0c2f91976e4726031eff9a7c82134,Entropy: 1.78 bits,ellipse
257,Quantum Key: 7c05fe9268e0a1fa4a5eb3ad7e2f70a4ee0d07732d2fc10a5f8e1ebf0c6671bf,Entropy: 1.72 bits,ellipse
258,Quantum Key: 24fc99af0e011ea4c2bbed7dd473584a1119186fc151b1543202416948390be7,Entropy: 2.00 bits,circle
259,Quantum Key: b4132f143ce9012ad87d71a04ccdedfd6ea45becf43447f78ff1d9c3e0ec3031,Entropy: 1.85 bits,rect
260,Quantum Key: 30b790ceb985a69e5a5100ca64f3e875fd082b389825d4240512f8f561ac0dfe,Entropy: 1.66 bits,circle
261,Quantum Key: 93d8a9ac1d2a9147e7e91c692c25272f5344965d197f67fcf2bcdc432c526048,Entropy: 2.08 bits,rect
262,Quantum Key: 000586870474079d84a7c391e68b07632414dc87b33d0a13a4da8fe38e1e5ee0,Entropy: 1.59 bits,rect
263,Quantum Key: 0bbebbdf6e5b28e3f4388dbe6ad82ae40a69332dc3ee3f9649910654bfdb67a2,Entropy: 1.65 bits,ellipse
264,Quantum Key: 4b9fc5717ebbe155b4b04f2952937ffda63d11a98d0dd8cadb35e07124422491,Entropy: 2.02 bits,rect
265,Quantum Key: 9d842bca2f3fd8241e181f3fa2723fc3bda27daeb44bb4b37e2a298d5bd9c2c2,Entropy: 1.88 bits,ellipse
266,Quantum Key: 926b1541e29b09e849d21f5eb8eb53993e1c6dc8eb9b47771bd680da4dfaf042,Entropy: 1.87 bits,rect
267,Quantum Key: 722df14a02c2c4b7b746e28a7cf675be1302f9a64a7981388398b32bb7e6a3be,Entropy: 2.04 bits,ellipse
268,Quantum Key: a9eba7be0cd1d1ba9cdcf20a612f99b4f36533ee2c944e23db2f4b147dfcf3be,Entropy: 1.83 bits,circle
269,Quantum Key: dcf705d86770fb81da11ffe82ee8ad8a2e985671f9a54c709b230397b0ccbb8e,Entropy: 2.02 bits,rect
270,Quantum Key: 73dc1da1662c4b5a74e5cb053412c30ab9d64909c5d82adbc7f8d2d615b6fe5a,Entropy: 1.70 bits,circle
271,Quantum Key: 31eecc9cd53f03a6e1c86c34e165a4dbf821b7d301c5fec4027383ec1d99f92d,Entropy: 2.05 bits,ellipse
272,Quantum Key: def9f9faedeeeb31f3508bffd7bdd649398f76dee108827ac5d78bf122910f69,Entropy: 1.62 bits,ellipse
273,Quantum Key: 38412c985e280ceba447892e2a5c6dda54c6c028661f94d63b58c57820dc4f8a,Entropy: 2.10 bits,ellipse
274,Quantum Key: 8b67608393534ba14d9905f7c2149aa8658ced3f5f45f069918e5d26e970aa8d,Entropy: 1.73 bits,ellipse
275,Quantum Key: 4ce07c82f8e97547c8d9792e7cc15c996a3795fdd14cfa1bf4eeee1775479d6a,Entropy: 1.94 bits,ellipse
276,Quantum Key: febc99d8ed6670976a24b2efc788d255b211d57ee630256a63ea23609f678700,Entropy: 1.73 bits,circle
277,Quantum Key: 67a11f939e38bf9988e325d5f3a19ddc2afd43101e56645b7f956f6c76dd03e3,Entropy: 1.74 bits,rect
278,Quantum Key: 401a74cc2a1d43bfcb6d49875c15902688e7df6b2ff5bc5756acbd7cc3465e8b,Entropy: 1.68 bits,ellipse
279,Quantum Key: 5ec19f144996e535060d0b1ba8df46a093e40d2d02bfe6c9dd9d2bb4ea81be26,Entropy: 1.72 bits,circle
280,Quantum Key: e43127ea8543664909ac24559bb044062a0e175f068e2c4969b519bb05d76364,Entropy: 2.10 bits,circle
281,Quantum Key: 8cc499b162d74376bbda9672f3bfdf619629a9ab98501c21b8a0ec27b49afb82,Entropy: 1.84 bits,circle
282,Quantum Key: 2a04922cf15a911d9921975d47cef45b69cadbb94a5261b23364b82143091e0f,Entropy: 2.01 bits,rect
283,Quantum Key: 2ef93067629e007db739f49b82c3ad79a7032fe52f54e8e237e63a3c105cbbf9,Entropy: 1.78 bits,circle
284,Quantum Key: 559e202b31959803c45e5804998eb6e892d5b520c64879e92f6b5ca15f155a29,Entropy: 1.96 bits,ellipse
285,Quantum Key: 62991e639fc48ec885f11a7b23c7608d6122783626c1f6d4de423cd12dbf4d0b,Entropy: 1.74 bits,ellipse
286,Quantum Key: 5abbfa6228123b30bce06260a764fc90b18153f241483df9f32b31924798255f,Entropy: 1.72 bits,ellipse
287,Quantum Key: d31024ab1b45a970eb7bcacdd2da80031dcf3e4f50e03561ba3c0ea1f84abd18,Entropy: 2.11 bits,ellipse
288,Quantum Key: 97dd2872d932265c6b5ae0580f5ca6e209e3def68305154178b6c3d89cec8ccc,Entropy: 1.62 bits,ellipse
289,Quantum Key: 86bfef175748465a1859cf1ec1c9e14877700d3d1c075104bc979463c93ed846,Entropy: 2.05 bits,circle
290,Quantum Key: a7b86248a8fca34f1ff9a9dbe6e045e925b814e4a4476b3d550c6437b0d9e1ce,Entropy: 1.89 bits,circle
291,Quantum Key: cc4e1eceefd0a5e78658dc6fd99296b835bc9455e35e30bc895055422ee9b6ec,Entropy: 2.10 bits,rect
292,Quantum Key: dbe21e53eb9a53a4447db2fc2d1634e12a28dcbc32cfafcd6a1f5bd57d4daec0,Entropy: 1.73 bits,circle
293,Quantum Key: 34bd82c7c42aab10e921d5e966ca4867905c1dcd37a2d7a470325812baf3279b,Entropy: 1.99 bits,rect
294,Quantum Key: 972186282ef4d8d0bc82e5ed2a0eff9d4aa2a538426aac47a9f694640cf40df0,Entropy: 1.82 bits,ellipse
295,Quantum Key: a10994a773721b327e0f9e0d8128cfa7b1eaa4631a486bdcef17885d004acd46,Entropy: 2.05 bits,ellipse
296,Quantum Key: 33bdc7620f2ca8314188137a907c37142d9d0466b41e5bd5d361c7c6b8436438,Entropy: 1.75 bits,rect
297,Quantum Key: 32a2c6efe6ea8a6406d3f56d0613684a8a34ce6764825674414ce934fc7152f3,Entropy: 2.04 bits,ellipse
298,Quantum Key: 8bb9b3180a8bdceafadef82e6e376446fc2dabd68cd70f1dba9cf1c8a5ecae04,Entropy: 1.70 bits,circle
299,Quantum Key: 31248aaae3bddfeac4097232328c9f395cfa8eb74f72949d2ccc4e9ec7a85389,Entropy: 2.07 bits,ellipse
300,Quantum Key: c9c60e8ba5fbcab4b1b0437548a131c3d613b9123572d93c8273651104447049,Entropy: 2.05 bits,ellipse
301,Quantum Key: 21e4ceaa6f3031a75f69970eebcf94fe1b1471d04e9f41bc02eea46fb9ec8864,Entropy: 1.92 bits,ellipse
302,Quantum Key: 34b0abf8422735806b07db1ddf0154bf09d8286e15cac123454de84f7079c768,Entropy: 1.90 bits,rect
303,Quantum Key: f7ebc2140fe8be0f7ad98435ef44b5d7388c9c223164590ae33a04400e503343,Entropy: 1.90 bits,rect
304,Quantum Key: b51c9ebb0fb56746ec8cbc5cf20db7e834f2c4598c0efe4bfe1c8b9f61e21817,Entropy: 2.06 bits,circle
305,Quantum Key: df12e8b276a486ba3641420238e65dc2b0477e1ef2707acf562a99778a8d71e4,Entropy: 2.01 bits,circle
306,Quantum Key: 69c82d0c5d205e69aac1680bbc1210c65b43f29b1f5ebf6a2b4830cbe540f883,Entropy: 1.83 bits,rect
307,Quantum Key: 18c9caf69b4555f712fefc73eca6cddc989a3bc490828034d88badb04df6870c,Entropy: 1.99 bits,ellipse
308,Quantum Key: ba0128a16ec976cbd433c1e102f3c241224ad1361dcdfccb1f38646249fdf1ff,Entropy: 1.67 bits,rect
309,Quantum Key: f966825e8f8e5978648ee99fde3a06d61d6f4d122a9b1be057dcb4695b15b014,Entropy: 2.11 bits,circle
310,Quantum Key: d5e9b41313b300e2e4acf5f705f0a3ff24542a5531a62aaa189e7aa9b75f1330,Entropy: 1.52 bits,ellipse
311,Quantum Key: f3e6007a5ea66cbbb2983a2b034beb406f6ed9ff00e3b79e7bc2b8ea340846cb,Entropy: 2.13 bits,ellipse
312,Quantum Key: 9e669353619aee55e6e5af8828585ac13c8856d7fa50cb29c75bc749a1f9a2b9,Entropy: 1.81 bits,ellipse
313,Quantum Key: e099c8633f61796066fb67a5be36cf99d83aa22ea3ca35a045b880f6853adab4,Entropy: 1.70 bits,rect
314,Quantum Key: f359e5309e52e4c847d03a3b36f3a626c29f4e39b64067b4cb23c49a70894eb7,Entropy: 1.80 bits,circle
315,Quantum Key: f4e388f5643980ce05edcc30446af47b37eac41df0ca98d4d3d47261e14fb483,Entropy: 2.03 bits,rect
316,Quantum Key: 2d4549d27809cc6515dfb645083d8655b350d4b462fb3c609a4ecf9082b0597f,Entropy: 2.13 bits,circle
317,Quantum Key: 06d4825a5c3dbf68f0ca361f9554ca25fc8a157570842206206a08514d9287b5,Entropy: 1.86 bits,ellipse
318,Quantum Key: 9acf87c087316c69f76ef3be6316f456ebad3d4411b3143aa27090c0d60b53b9,Entropy: 1.65 bits,rect
319,Quantum Key: 6b6276889c2ff10bd4a257672c71fc123a483672358082ecb2042bada6bba64f,Entropy: 1.77 bits,ellipse
320,Quantum Key: 436c1a705099fcbbc46d4483685365fdb7295cdfc8fa9dda6b0c03edba4d58f0,Entropy: 1.90 bits,ellipse
321,Quantum Key: 149f6a1270af8f65be21a541fa91a98d943a1a75fe5da8a8f0bf0c00d8b9f641,Entropy: 2.04 bits,circle
322,Quantum Key: d3af7854381454f11e1752fdc0580ca644b1032088ff6235036ce66e0d4bdca9,Entropy: 2.06 bits,ellipse
323,Quantum Key: 51de073d5a381eda617cd550785f60241c1cc06819718c2ee18990eaf015feb0,Entropy: 2.08 bits,rect
324,Quantum Key: d3907bec552327deca60993b9237e6c7362daca5b67b95f207e1a70bf1bfb7b7,Entropy: 1.80 bits,rect
325,Quantum Key: 123483909a4210b460172496d58b88e97d8252246a57eb3e750b5c9376c2b407,Entropy: 2.10 bits,rect
326,Quantum Key: 517fc321c18df864b08d709080d3909490796edd3d0a692563dda9ca65843020,Entropy: 1.73 bits,circle
327,Quantum Key: 601a9b1d08e67b27732681485de5a75ab865876c257d9fb510cba4f3b0039782,Entropy: 1.66 bits,ellipse
328,Quantum Key: 0f8a2d2424056d2dfa0e8b265a87226e92e37966f0e9efd5801ad46cefcea444,Entropy: 2.08 bits,rect
329,Quantum Key: 709dd9203657d23eb33be267166bc5142b1a09f6a3cf65ac17112fd9c2b39a03,Entropy: 1.67 bits,circle
330,Quantum Key: ccbe97794dda84b0d240a8fb7fdb1eed7931139885b7d24137f795fed94058a7,Entropy: 1.71 bits,ellipse
331,Quantum Key: 4fa58d9a84b0fe442894dc3d96108237bf27d615c25365020a59c3bd59425869,Entropy: 1.51 bits,ellipse
332,Quantum Key: 142a989e1aea50dc4c219b55b8ee8f55310a6eb077b2735b1559893da4500609,Entropy: 2.03 bits,ellipse
333,Quantum Key: 9a630ac356266ae49cb8128a8795d67a589218fb2595a84b4068826c9893c72e,Entropy: 2.07 bits,ellipse
334,Quantum Key: f5255dc27e0589382299644a201f27f1e960a40920c417ab9b7cc87135dcf8f3,Entropy: 1.83 bits,circle
335,Quantum Key: 4f552797c451ccd74a5b45c41ae2b6c186f4e9fd43b1b158b59330cb45ae0013,Entropy: 2.06 bits,circle
336,Quantum Key: dccb56d5d95d487e3d7e6a0c1dda024f270b3053a555e0d5c6b662496302bd91,Entropy: 1.78 bits,rect
337,Quantum Key: 572d6c1985a25669e5a1bc98d3313f408e32f23baf4acf7824f645076f8aef0b,Entropy: 2.06 bits,rect
338,Quantum Key: f58a2303136ee599c33007ae9989bb1bc02be5311dda035447908d80f8ed0ec4,Entropy: 1.88 bits,circle
339,Quantum Key: d5bb58b931478e5139fdd3ca13abb9f3cf11b8596b9a062c059465d287485308,Entropy: 1.77 bits,ellipse
340,Quantum Key: 955b88d033a935a41b5135af694a5d889b58c478be6f38c39495a3f24d0e7f97,Entropy: 2.11 bits,rect
341,Quantum Key: f2a6bb5e869276e65299f878992fcc720dddcb5071e0a3dab8268bea7a81a45e,Entropy: 2.11 bits,ellipse
342,Quantum Key: 292b8f36af57dde019b81d6cdf35fffffa6098bdebd6c24b7e8d954547389555,Entropy: 2.07 bits,rect
343,Quantum Key: 6bea1c08085e7117cbeea2aff5c6a248d84b5a4ec5f879a1b84de68ec556d30e,Entropy: 2.13 bits,ellipse
344,Quantum Key: ed226b1be61c5fddd16c8023a5de626c9066d0d722e43c467085aa4705c29718,Entropy: 1.85 bits,circle
345,Quantum Key: c29dbd474654b69404557fca35d23028433127754b3ade9019c02d4a9fb68022,Entropy: 1.90 bits,rect
346,Quantum Key: bdb674a3b8be0c6c5819e48024bbe62f67b86ab22d58e57a053c164b8bdaae96,Entropy: 2.05 bits,circle
347,Quantum Key: bfde405c4ba83a30e1cce304c4ceb8c0f0e269de279318045c7063991abf1779,Entropy: 1.86 bits,ellipse
348,Quantum Key: 2c7bf9e478f7ef2a3fbb4620100c034d1751065123c32fc19395f6492aaed784,Entropy: 1.77 bits,rect
349,Quantum Key: 1ee0547c608374c8034db8808a90ccf18c4290d1ebe70fd50cc050d344dc2655,Entropy: 2.06 bits,rect
350,Quantum Key: 81bd86e1e7479c79a9182c5192a2c628bf39c03ac43945d4e8202d1f904569af,Entropy: 2.11 bits,ellipse
351,Quantum Key: 3f207328fd6e885dc2bb411a448354cfdc7922c1c72c319fc38428c5cd3c7b17,Entropy: 1.73 bits,circle
352,Quantum Key: dbc826c7e344e66ac8ba2896400059da59718a8ee3843f32bb1934f8875f4156,Entropy: 1.72 bits,circle
353,Quantum Key: 2f58a7d3bd1253b26f6ccf30d5c75dc58486fcac768ff7d9b1e6b19148c640de,Entropy: 2.09 bits,circle
354,Quantum Key: e30e22129882e1dbfa93c1b265e81caa7e0d1bbc5c4d2b69187d7af96da5d01e,Entropy: 1.99 bits,rect
355,Quantum Key: d2f3c55cc0175491d8623b305c5df0c5c961fa2dd23699cbf3b81f231a1197bb,Entropy: 2.10 bits,ellipse
356,Quantum Key: 62ae2c13ac8ee244ec7429370ae8d9a828d1342471279d1577e50d72ff90c287,Entropy: 2.02 bits,circle
357,Quantum Key: 32d15769761de253b3a4a5eefb37e815c7cca076d8ab38e32531bfbf6cafee81,Entropy: 1.87 bits,rect
358,Quantum Key: 1ed3007e3b403705e73cee8ec0275c513fbd96f937cec9de4c737b6698103d0e,Entropy: 1.58 bits,circle
359,Quantum Key: 33774b10e6e0d74e17b859791c1b140ca56128151179252b8b4a5f054c33d78e,Entropy: 1.73 bits,ellipse
360,Quantum Key: fc7099d2086582dcb494110a719aba82419d3fa86eac08b69584536a9822ecef,Entropy: 1.97 bits,circle
361,Quantum Key: 32982e79c6eecb651b386ed10ca68355f81fb3a6ec0ab6059df416fd1c3b72b6,Entropy: 1.75 bits,ellipse
362,Quantum Key: 6342cc345a42c98372daf2e890a754ce138f7b5baac696c4fe20acb44929381d,Entropy: 1.77 bits,rect
363,Quantum Key: 5885d71a40296b26f7e4ca38898891e57b526e234d1968c50af97edf793379ef,Entropy: 2.08 bits,ellipse
364,Quantum Key: 26afbd30151a04dee6f6928b1892d8df79d35cd3197f34781be5cab3fa3335fc,Entropy: 2.05 bits,circle
365,Quantum Key: 78794809faba79198869d5d360a625aa173b3db1d40d1d61b465a29963d6a86f,Entropy: 2.07 bits,circle
366,Quantum Key: 8437c2e85384eacde7f83daa039db5a32488a119c596852d68ebf1c779b30923,Entropy: 2.06 bits,circle
367,Quantum Key: e90d0c3a625e5dccec9e9a790418f8379cc44322bb7de8456959a7edd6edf5a9,Entropy: 1.74 bits,rect
368,Quantum Key: 0c4bff237111d49d7e10ee758b9528f72bada6ddde941572973497cd25f56825,Entropy: 1.91 bits,rect
369,Quantum Key: 1b8624e3a406d8e072fc1468aa4dcb0a77a8da97ad50a25333ca838ff90de27e,Entropy: 1.89 bits,ellipse
370,Quantum Key: 38d23eb3f687f3ab7ae4143f7ff0b378023f0cc797a2e875635d650feaf2a466,Entropy: 1.80 bits,circle
371,Quantum Key: 9bef4ca290b537a939e290258f31e002ceb3f1fb206619ae8f0eebd7db4141ab,Entropy: 1.96 bits,ellipse
372,Quantum Key: 02fee9773a5bde0b8871a81bb2c67c8b6f1cbb6b473ec0ade698b5be8cc9b721,Entropy: 2.19 bits,ellipse
373,Quantum Key: c15e77ae4e4b8d12e8accc503698cc6b5e80cb4fad671eea2de2edb952fa02a5,Entropy: 2.05 bits,circle
374,Quantum Key: c93fd14c9152ac53bf9672d82e29a668fe4f39b5b3f7849f636abe9d8aec9f52,Entropy: 1.71 bits,circle
375,Quantum Key: c6173f0fbf8f7ff43511b9dfa75d51737a1a137a8cd781675a49a03cb8ec9a35,Entropy: 1.85 bits,rect
376,Quantum Key: d0508a5ee77f8301c297e7c47283723fd889da3463ea247f97abb02561ca6a45,Entropy: 2.05 bits,ellipse
377,Quantum Key: c46f1d2254f0ed3afbe039279ee89c445980e32fbfbea99a6885264bc9fade9c,Entropy: 2.05 bits,rect
378,Quantum Key: d52daaa7fca634591a2fc8cf374dd975f4a7f2e3eae4da647a07f87c35e13ab3,Entropy: 2.05 bits,ellipse
379,Quantum Key: 0acb12193dad0f592493d9e1f471fa7c22de925833c7cc514cffb0a85bbafe6a,Entropy: 1.82 bits,circle
380,Quantum Key: 6a8cd74d471dd5b0f007a7ff667707ef178e2e219361cea708b25aab763a2093,Entropy: 1.93 bits,rect
381,Quantum Key: 3eafb7aa2a019b4a1492bccc3207a5d7862d01d646026c2e654fe12c9e1187ac,Entropy: 2.06 bits,circle
382,Quantum Key: 6cfc412efc6d97e8ce80b446ce16c4c1438fdd2894f12c890f41574b5902c5d6,Entropy: 2.12 bits,rect
383,Quantum Key: 035d86e58258a170f6ead2fd400d9edf9b044fc8bd4f5b99e9dc913cc17a86cf,Entropy: 1.80 bits,ellipse
384,Quantum Key: 87b1f6e1a8b06e574f73828e7192f5b5c9e20a925e78daac7079882fb84baf71,Entropy: 1.76 bits,circle
385,Quantum Key: 88ca59eefc35791268db6544d74fff9a23a9c130df93a031e278e1dc8f93c30d,Entropy: 1.87 bits,ellipse
386,Quantum Key: 6f7744be7dd72a411b480463f730c8d247bf2f64ff2c9f908eadceb615712d99,Entropy: 2.08 bits,rect
387,Quantum Key: 43aeb02f473c397348352f85d8942df7c49466211269b843ce113174a0d437e0,Entropy: 1.82 bits,ellipse
388,Quantum Key: a639ddc5f4f69d60d897368a2bb2570cd37fad2249f37cf4aaf53b3db41c9feb,Entropy: 1.85 bits,circle
389,Quantum Key: 1b3909c10510e3416b74262a89e3ecc6682ff5bdd5136776dd1bf6b42b2e8615,Entropy: 2.07 bits,rect
390,Quantum Key: f26281e17143d7b35074ffb8b853916f20cf1c8198c723ecde3164749771191b,Entropy: 2.09 bits,ellipse
391,Quantum Key: 4b9429468c24046be8db737076b18beba6c47ac00b65c990bb16b922686d7208,Entropy: 2.00 bits,circle
392,Quantum Key: b6bf6ad612e01b4760dc8b92139ca76829ec872c93c26a1d0ad8b2b51455b6a3,Entropy: 2.10 bits,rect
393,Quantum Key: b54f8f1865e158e34abff48370463b06934cde8cd9b1300ef0871c6db3986f6a,Entropy: 1.99 bits,circle
394,Quantum Key: e1c0e5316cd57f87ca550a18f4943715e831e19831824be27fb1c75358cd6894,Entropy: 1.98 bits,ellipse
395,Quantum Key: 84e7d3014e8e135730829c39cbf60228f5732141a8ba74b21cafd68c7b6c32fc,Entropy: 1.76 bits,circle
396,Quantum Key: be2cbca09c42ff65a1c7c2a29b88d01e58299c0cdea7863510a4eec8a58a8a3e,Entropy: 2.08 bits,circle
397,Quantum Key: 86d7d015b2746a1e3966547299efc5529caa336713d8c4a65b4cb54a612a4709,Entropy: 2.08 bits,circle
398,Quantum Key: 68ae7e2cfeac74b4d3ca438bcfc31fc65b781b431d67930edf281fc9ff087558,Entropy: 2.04 bits,circle
399,Quantum Key: b3acf3bbf0ac1da1d5717dbf82ce3866927071cd1f148a81578cc6d403ce0185,Entropy: 2.06 bits,ellipse
400,Quantum Key: dffdcf9bd6fa2c89dfdf0a073ba0ffddcf560aca43ad20441b6e773d100253d8,Entropy: 2.16 bits,ellipse
401,Quantum Key: cec4495ba936dc66ed5b6a39b64e896a33d8b2c1cd95a93bdb88a46bffab9b28,Entropy: 1.79 bits,rect
402,Quantum Key: 11c5e1bf20495045d412b757e0000e60cd9aa0c214eec550eece00eb71b08b14,Entropy: 2.10 bits,rect
403,Quantum Key: 96c8c05e34dc3823c616da5ce2261bf1f82cfeba871f6ff330c5651d9f3e850d,Entropy: 1.71 bits,rect
404,Quantum Key: 66ed7e116b0b4ba03bda56dbbd3ee0dfa689d8587bc166476e51dee20129b964,Entropy: 2.13 bits,circle
405,Quantum Key: a30cc915a085d4bba33bde0c1a7c7239f8db3e397da55e0291005b21af5fdc49,Entropy: 1.81 bits,rect
406,Quantum Key: 9db6b73b2768502ee3ed59449fd2b248671a2d417bac6074c2515ea67592e453,Entropy: 2.09 bits,circle
407,Quantum Key: e1f64f2341f2a739f8f823f9db2f31609ffb5fbe4b6ed35bc6a0eb6247210644,Entropy: 1.85 bits,ellipse
408,Quantum Key: 78e4d0bebbf52002c704c17296da3d1b947d3fd14ef85ae18fd5fb116b9f40b5,Entropy: 1.73 bits,circle
409,Quantum Key: 34802b81b9ad286ec60d6b1cf4919ee994db4b59f25aba19028145ea26a9d1a7,Entropy: 2.02 bits,ellipse
410,Quantum Key: f8ed8534305776637d0423cfd69a2e2544f6a499b7acdc5b453adab9ea0afbcc,Entropy: 1.81 bits,ellipse
411,Quantum Key: 0d18d89312dd166dfcc445fdb8cf43e54ed897bc9208261484bade96398e49f8,Entropy: 2.17 bits,ellipse
412,Quantum Key: b988fa1b5f13547b0c78e6f4e2dd9fdf9bd77f35f6415e5663473d3c37508dd7,Entropy: 1.77 bits,ellipse
413,Quantum Key: 3d3f03f34092c2f6539db732fdfde7f7072e355c4f822a16bc99dcb41e8410f0,Entropy: 1.85 bits,circle
414,Quantum Key: de38fd528b33e2afdbaff44538d3a417f8769fd2d2d9cda91ce22b0ab57f79fe,Entropy: 1.66 bits,circle
415,Quantum Key: 4d4806b01b9af3074159859a161aababc0c66e11fbace59ee54be7547ff746c2,Entropy: 2.07 bits,ellipse
416,Quantum Key: 98cf82f4bf2c5c2fd06289e6c323bb6febe410113aaec92286a628980f563514,Entropy: 2.15 bits,ellipse
417,Quantum Key: 6a789a837c7d454e9a51e832b9a40599f53f89300b351d3014b02acec0f58488,Entropy: 1.94 bits,circle
418,Quantum Key: 93280f432ecedb0ccd688d844c55834b777ee56f619c43d75fd12321c35aa7fb,Entropy: 1.69 bits,rect
419,Quantum Key: 1334beed7d8757d9bef12abb4f3d582bd55d1b96fa789515faf6b8d85c4bfa05,Entropy: 1.61 bits,rect
420,Quantum Key: 456616d4aa796f1c6a8611b5da34e9600aa44e2345954abdf98c883fcdd40928,Entropy: 2.05 bits,rect
421,Quantum Key: a88b8d63bebc323baf94127c850bb76a0c5e096e98a0dacfe749cc7c2ed07b46,Entropy: 1.85 bits,circle
422,Quantum Key: 00a03e4e08535988f87627d3df3f6dd59103587ab810420320f8b99506d71bf5,Entropy: 1.77 bits,rect
423,Quantum Key: 34a8dcaf1527f281554a621ea0cfbc5f8305e4c74f74debe167c9ac831244fc1,Entropy: 1.95 bits,rect
424,Quantum Key: f6e5f65a167a26b673a3bad41ab5e05241b021e56155aee92fc1c99125412f5b,Entropy: 1.69 bits,ellipse
