ID,Key Generated,Entropy Value,Basis Kind
1208,Quantum Key: aceaa758a540ef89222bd32b2efea33c344854e6a5926aacb0a92b1a992edadb,Entropy: 5.78 bits,rect
1209,Quantum Key: 0bc8a37ee91927676f83597d90f1b1db4eae0465385fd0a533df40457dfb54f4,Entropy: 4.99 bits,circle
1210,Quantum Key: faf9faff3a11904aec590ac8b52d8d245a48309c410c32c8720e9c73fb00b4a0,Entropy: 5.09 bits,circle
1211,Quantum Key: 47cc797cd10160921c6096fbb371441afd4498726fe9b97338e23aac79e75c47,Entropy: 6.01 bits,circle
1212,Quantum Key: 796944b8a08ce9cf2073e1aa35ddcd435b168130826124f65b90a7a8d50e4ce9,Entropy: 5.38 bits,circle
1213,Quantum Key: a9989f7e2ae7b2df86f7d0f9ae1e32f84cb90ff963efdbe5daa6051f679e2b63,Entropy: 5.08 bits,ellipse
1214,Quantum Key: 126f1335d55ffe8ddbb4da42474c3a48a246ed45d505a21ee7c2bb9ec61ecf79,Entropy: 5.74 bits,ellipse
1215,Quantum Key: 7e2dea003f3f845ffc3e81be2024b5a91069d55c0959e034c7a85f896874ab79,Entropy: 2.33 bits,ellipse
1216,Quantum Key: 7bd20b3fee11c17e5d22d7aa0b7a51d031de77fec0347418b49c4d8471034b3d,Entropy: 6.75 bits,circle
1217,Quantum Key: 1e26f78610d83b32f338bcc6db5968f9fb1d0e72b5e36e9b7dff0d65df8d54e0,Entropy: 4.70 bits,circle
1218,Quantum Key: e283a252cfc0b8946d436a40f44b7df2f18f66b79ce2b8340bed9a88cb063da0,Entropy: 5.98 bits,ellipse
1219,Quantum Key: a6c8448a5847e9da583ccac1602e9386c2e01f93287ad85f68405329d6338a88,Entropy: 3.17 bits,circle
1220,Quantum Key: 14a5be79cc22404ae1fb3acf307a54f9288cc3c7dd48398840cf6324d4a0bdb6,Entropy: 6.58 bits,circle
1221,Quantum Key: bf7cac4f2848d668ad8870ecece6f8d5f69432a4c2443afb7004276955f6e8fd,Entropy: 6.34 bits,ellipse
1222,Quantum Key: bd8a79ca87aa411c0ae829a7e015acf73d27c02cbdb40100239d67f1d4d6c03e,Entropy: 5.60 bits,rect
1223,Quantum Key: 933f84360458ce7a1cbf1281e3abee3295718190f55f47f23168e08e6410aaa0,Entropy: 5.76 bits,rect
1224,Quantum Key: c633327bd43c938927fad8816016b96d7a63a5a7152aad0d164ed20be5bcc182,Entropy: 5.72 bits,ellipse
1225,Quantum Key: 7468803ed86a3e564be017a8db3007228bc5d73bf56161a6cd8e40b85008a8fd,Entropy: 3.78 bits,ellipse
1226,Quantum Key: 04ec761a01a4fc7025b178c1fa510e58c25461c312cad7547acd8df652a25462,Entropy: 6.64 bits,ellipse
1227,Quantum Key: 13ade826a083a0235b58cc878409c7496cc972aeced1b3ebb34e99a2747fa082,Entropy: 5.30 bits,rect
1228,Quantum Key: 96570e7a7181c273439672820a182b3e598b92f86a3cdb274cc94b0c89fc9498,Entropy: 5.23 bits,ellipse
1229,Quantum Key: 05cb2011cfcc8cae648c2a69b7ade0e30d85f3985c22f6841f4c511b35bb1ccc,Entropy: 5.05 bits,ellipse
1230,Quantum Key: a07e21f2f6535bdec74ace8aeec0d1397c17e6ce21a54a7b3315931ff1684a76,Entropy: 5.79 bits,ellipse
1231,Quantum Key: 2f4fac2cf50992adcb7b5766c7be727ad56ff5d0bd64fc5d89bd2a82cc93a7c1,Entropy: 4.03 bits,ellipse
1232,Quantum Key: 30b9c34a24c8327b399c043525303216876bc769a302eafd4767c2b60fb84ca1,Entropy: 3.64 bits,ellipse
1233,Quantum Key: ea46ad11ade6c97caaaaee5035e001bb22b05ebde9c7d315241a41dbbf12d700,Entropy: 6.26 bits,circle
1234,Quantum Key: 66256a28997a491ca747f152d3a69506ea185fd676c3972e970394cb4d24bc9b,Entropy: 5.33 bits,rect
1235,Quantum Key: 3dbb1edc426b915838961ec3364bdaacf00b6266601cac175c37ab436667bc04,Entropy: 6.52 bits,rect
1236,Quantum Key: 615a8a30978bca80dc65b91d7595adc12ed695a8188a5566b04074524a3487da,Entropy: 6.41 bits,ellipse
1237,Quantum Key: 8d23e092447c95471f48301431c408daadfd2ce4eb15aca59c987692f7082fa0,Entropy: 3.81 bits,rect
1238,Quantum Key: f5b97df628fa2bfa9f7707db8528d025f533d48cb3ee426056dde6f8efc0d1e8,Entropy: 5.30 bits,circle
1239,Quantum Key: 17f858dd580430d6331a17225d8bac2850274c7d068760b26c87a9f56c999a37,Entropy: 5.15 bits,ellipse
1240,Quantum Key: 8e266dcf2cf7e1f8de10a63a74adbdc1353bcf41f80b654582938531b8305618,Entropy: 6.73 bits,rect
1241,Quantum Key: 57cea0e36e527348395fa26f50be0b99841815652615bbce8617dc8e25e89b5c,Entropy: 5.80 bits,ellipse
1242,Quantum Key: 04033c923f15359bed58c461aa38a5eea2240a8fce752439d0a4b168ef11a02e,Entropy: 3.49 bits,circle
1243,Quantum Key: e9a13776658b78250c98dbd3fdc50e5f7c288aa1d4c92b549890727bf2d593ff,Entropy: 5.49 bits,circle
1244,Quantum Key: 6581b8e0a3541e7c48f6a0d31e3ae101bc23b2e044bf2d4c09b4887c716c8aa9,Entropy: 6.13 bits,rect
1245,Quantum Key: f4c7a513d4ffde24feb07d53b9f6a23ff44ded1a44ac8953c3df589d3abedaf6,Entropy: 3.03 bits,circle
1246,Quantum Key: 566a30f2d0ca22f946a65eda330bb36d9e9f66e7f5829551b68103b79db8892c,Entropy: 6.16 bits,ellipse
1247,Quantum Key: 7d5f57e00db0c885d7cfd693617465cc6d6fb5b71f7dd988ab5378c464035f7e,Entropy: 5.69 bits,ellipse
1248,Quantum Key: 0829d3ef252904ceeeb96b36e1a09a87be41736601271a689641bb3d4ba7268c,Entropy: 4.35 bits,ellipse
1249,Quantum Key: 9ef6669ceca0a7790bac99b6c0f13d93a3b68a4b53ad871fff7e73362cddfc0f,Entropy: 4.09 bits,ellipse
1250,Quantum Key: 3915018b1691790eef766312b954c800b0b212db872b67f7b9b14b89261ddda9,Entropy: 5.88 bits,circle
1251,Quantum Key: ab8e058103aa934a98f1492a0ceae09454314dfc4e00ea7f775b72bce7371b1c,Entropy: 6.00 bits,circle
1252,Quantum Key: be080fd8dd51f58b924c034b0c60282bf60cd2fa446898f4233635ca2136089d,Entropy: 5.30 bits,ellipse
1253,Quantum Key: 71f235dc2c7e8a2e5bbaa831f85e66034cff0f7dbd6ab343ea4149df5fa9d973,Entropy: 6.19 bits,ellipse
1254,Quantum Key: bf409c18a0ea912e3acd1e7fc046781e9c29f7b048bd486b1065bfa54254134b,Entropy: 6.14 bits,rect
1255,Quantum Key: 6e8a4c56966bc3a89c40188da1cf1a3c3656ba36ce16f7c908c68a1c0d664672,Entropy: 5.14 bits,circle
1256,Quantum Key: e6718722fcd92df7db58207d931e60eb73b9c04914f5bda0c56db695cca6f6bb,Entropy: 6.40 bits,ellipse
1257,Quantum Key: e76121d4bb370324806b2503dc907bab99a01d4d01ca85458a48f9212548a6a8,Entropy: 5.47 bits,circle
1258,Quantum Key: ab676b029180fbdca9908e8fd6aa33d1badb6c16df3f3cfb6029f948508bd68a,Entropy: 5.75 bits,circle
1259,Quantum Key: 532dc508028e1da2da5323439b1343624a5f7792a466ea22b2d3205a56931bd2,Entropy: 6.02 bits,rect
1260,Quantum Key: 9051db402db7a2738883ef5f251b8597d3f9aee07b5f0e4783dfc7d42a6b0e1c,Entropy: 5.00 bits,rect
1261,Quantum Key: e9d8a233519dd2182a07e0fe1c163f3e59ca2a1590a6ad1a0af2e31ad235f292,Entropy: 6.54 bits,rect
1262,Quantum Key: ae8003296c3bd580c9e238e09e22c54aef812e905f0cbd59eea09073ca8dcc69,Entropy: 5.07 bits,ellipse
1263,Quantum Key: 9c14e30768010191555c1fe153e258f47c6b6bd9bd13b6300a618a394da11ce3,Entropy: 5.26 bits,circle
1264,Quantum Key: f43c938eb38169938e273a49a471bd294c72d29abc2b2172b979fdc887ee8cd6,Entropy: 5.81 bits,circle
1265,Quantum Key: 2b8380af1dc2c3ce844b6fb752a3f6688740fed8bd6026b15504e54296652bab,Entropy: 4.74 bits,circle
1266,Quantum Key: b21d6e8a97561c6936c6d53f1ec142b968138f01cd31eb60be6cce8dc0d8eb41,Entropy: 6.00 bits,ellipse
1267,Quantum Key: 1539066945b8e24b30c9b6d30fa550d9a0c0bf45bb589c787fb4091602c0de8c,Entropy: 4.12 bits,circle
1268,Quantum Key: efe05236c3eb11147837c8eff2552e394c8898fd820ea43b453c30f88b6f7589,Entropy: 2.74 bits,ellipse
1269,Quantum Key: 31bf44fb2ca061b91fbdfecf6b20a8fb6df9ec66f7cdacb188e23c7af77c7186,Entropy: 3.63 bits,circle
1270,Quantum Key: 35a52f030ec1910411930fb43caeed54c36b6dff3297f264831cb261741511f8,Entropy: 4.54 bits,ellipse
1271,Quantum Key: 5592cd86d07a3b7b6a01cb46dfdbefa51babf09f7410b15333396892de77a497,Entropy: 6.05 bits,rect
1272,Quantum Key: dac280d07d18cc728006ed6a14d950fb026a298466957320553ce41a738b66f5,Entropy: 6.07 bits,rect
1273,Quantum Key: e5ee3d72419af4d85a3a305ddbac79f8cec522195d99cd43b256009d4d653d11,Entropy: 6.28 bits,rect
1274,Quantum Key: 731b972b32f31adc3fbc62e246e879ecaa25c1b33574270a0975e2859401b96c,Entropy: 5.16 bits,rect
1275,Quantum Key: a382f230d1dd57999c149bae45fa73588565c5a5cb314a7aeac6593c69f41aa3,Entropy: 5.83 bits,ellipse
1276,Quantum Key: d4031104d6f47f2489374965fb1a4215d501f266535d04ae57d3066985389958,Entropy: 4.01 bits,ellipse
1277,Quantum Key: 7c28bc4ea2e0e33bd84fddcde1c7a7de76fffff730d3617fd7ddeff130cc433c,Entropy: 5.52 bits,ellipse
1278,Quantum Key: dc8a7fb1927d96ace1b46046e55ac01bf2ff3d18dcf6e5569cc02e94de9c53b0,Entropy: 5.72 bits,ellipse
1279,Quantum Key: 882cdfa5ad322ac9d120d9bb7e0537dc89fd83ded4356e77ec4ec3d6c408866c,Entropy: 6.45 bits,ellipse
1280,Quantum Key: f548611f1415e7518ae5645defac04a14691e60cf86daf48b265bb667f79ae39,Entropy: 5.67 bits,ellipse
1281,Quantum Key: d5e8f6cad69dc2cd2051f229a893b817fc3366bb8a8604f3e82bf58515aad282,Entropy: 5.98 bits,ellipse
1282,Quantum Key: 536fce962d69b8cd6ed73c6e164dcf4504060d245534161481ea3709ffc31c7c,Entropy: 6.18 bits,rect
1283,Quantum Key: 0ef9d91592b4b50e8c7b3d942a171a88274c1a24b99bb804f6be7c4936b375c0,Entropy: 6.21 bits,ellipse
1284,Quantum Key: 3dc4e698658e48aa2f8a5deb3302ab54e448165788a2f22e3f5fbc384b15d725,Entropy: 5.36 bits,ellipse
1285,Quantum Key: d39c76006f59616408b57401aafa15a2566d1bf9adf755af6d546b4fad79fd5b,Entropy: 6.52 bits,rect
1286,Quantum Key: f27b1f391ddbffd0081fdc2926343c864df02ccac857f6ab0c1c45780009e27d,Entropy: 5.37 bits,rect
1287,Quantum Key: 749c8a53495dd4138d1a120acf4749e4dfa86bebdb69e4224b6f624187280ee4,Entropy: 5.70 bits,ellipse
1288,Quantum Key: 2a760739ec7d150288ef45bd86f98544b379dfe3edfcffc626bd188a85b9f261,Entropy: 6.54 bits,circle
1289,Quantum Key: fef1a87bd2304975b196c92f14c63a5aa042ab6f4ac191ce61d62c682dd46f93,Entropy: 4.99 bits,ellipse
1290,Quantum Key: 03e6217ea8d75d674ca115ba67d487bd4308c385952a4dd47d31c817de741d62,Entropy: 5.87 bits,circle
1291,Quantum Key: 4123260708477a74ad61b4aaaa78ca4f5625ed7417e971a565f290ca70e37b05,Entropy: 6.78 bits,rect
1292,Quantum Key: 2eea2f3fe912c498a2a1bd4e74578d59773b03fe7ae17f99142ecb67ffae2b02,Entropy: 5.83 bits,rect
1293,Quantum Key: 8d8e199168ccbc168d274c5498e44ae2289a4d2c96af3eafbd9548fa1ff55104,Entropy: 6.49 bits,ellipse
1294,Quantum Key: 7690286b9d97984ac9a171718c9e57c81f5c36817220067cadfa627ea8375e8e,Entropy: 5.76 bits,rect
1295,Quantum Key: 6c5adcf19360ab94043d60d4ef0a22a2b785288a16055157d0374c4542049c53,Entropy: 6.04 bits,rect
1296,Quantum Key: 0e8aa616d7cbac76118e4babf51baca54ea661612f3cb76b85a71184cabd48ba,Entropy: 6.74 bits,ellipse
1297,Quantum Key: e6d369b7e116927fd4647cb746df201c545ac5e60a60c734f6e01ebf2f5ec32b,Entropy: 6.55 bits,rect
1298,Quantum Key: 50f51a1ecb5307cfe94a6cc4e93b8eb9aa5b535b96c6e9cd38fcea36eeb5bd29,Entropy: 5.61 bits,ellipse
1299,Quantum Key: 0dde042b6df94c1e5795696f063329fb0b1f8b60532d3ef605fe6bc3b34d6008,Entropy: 6.31 bits,rect
1300,Quantum Key: 61524c6f4f6995b9f000e9577d5ae6beccbb32d45dffa3611a615b54f6ce56e5,Entropy: 5.72 bits,circle
1301,Quantum Key: 6341962c909f04d9b74861ded98610c8fc49b0b78b4ad36296d51c68e21eb364,Entropy: 5.66 bits,ellipse
1302,Quantum Key: 3844e03f0810fb24fed8f3c4b2fc7af3ac00ee0712f230dea0d721779bc3e94f,Entropy: 5.80 bits,rect
1303,Quantum Key: 9c58d9c1af595693d6ff46a4c5b289e095ef1afddea18587dc4f35713facc956,Entropy: 5.26 bits,ellipse
1304,Quantum Key: 838d8230f52ff8699ef4353d20996a280ed3157afcced878ebdc1234ebaf66c4,Entropy: 5.98 bits,rect
1305,Quantum Key: 26d033b3541cfd1a3f08917e0356b77ef80c0178964256a8f465de30169b5b53,Entropy: 6.14 bits,circle
1306,Quantum Key: daf8e1bdc1cc32d5b4d638e5a5873eee29bb4be1cd8b0a96f59a95c33d66e2fb,Entropy: 4.41 bits,rect
1307,Quantum Key: aac67dab4a563aa73a80fadc10b4a68f7b7b6d2e45c859972196017cd4176563,Entropy: 5.77 bits,circle
1308,Quantum Key: fdbf51c9c627d64e3a89edceeb305dd38af07f3351aee6a6432401f30f6ae48f,Entropy: 4.12 bits,ellipse
1309,Quantum Key: 107a1a058f393c1171f2c3fa50af49087dc163670e8d0722b90dcdc93f42d89b,Entropy: 5.06 bits,ellipse
1310,Quantum Key: 1cd6c3d4aef0e25b63380ae38f4eca2c5bfffc730b8075eae567ff7698482730,Entropy: 3.01 bits,ellipse
1311,Quantum Key: d3570f769bd9103307afe773f56548b79e5fe3b55ab5fd6c8612dc886db3d023,Entropy: 5.97 bits,circle
1312,Quantum Key: ed5f1efb8569824df92bb193df5abb358336f483b7093514e1aed6ee55d51b50,Entropy: 3.03 bits,ellipse
1313,Quantum Key: 61c6f6e51ff31253d25e9900b88872398f6ee2add0b1910e5eb267e880fd8701,Entropy: 5.85 bits,ellipse
1314,Quantum Key: 7ffef867d3bb6c5dcf6b71091b03bfc3907355f2cc6553c9b45d106183d7f22f,Entropy: 5.51 bits,circle
1315,Quantum Key: fff8b27cf1e9c4ab0a05268050285bb5a95bfca386c047d49bccd95fc414a236,Entropy: 5.95 bits,rect
1316,Quantum Key: 38d86d896bdc18e2bcadbc71fb8b31d4d6940018fc839eeff7d0362b13427769,Entropy: 5.36 bits,rect
1317,Quantum Key: fb2947ec55802aa029339ef3430f9d9f0cb022d0a88478ca16b879143cd7675d,Entropy: 5.43 bits,rect
1318,Quantum Key: 2baba58fd47b6671ab8c1bb6d3d5e3ac15bbf8ad3a193b78e0c69824dd92be78,Entropy: 4.58 bits,circle
1319,Quantum Key: 7438b45425cde03717f85e987d0fcb5f0f75a9cbf58be7c94be8fc279450de64,Entropy: 6.04 bits,rect
1320,Quantum Key: 37aac5bc80c37035bbb6ab20f0a9cb81c92eeac48acc90c154e2bec981815ba3,Entropy: 6.72 bits,ellipse
1321,Quantum Key: 556906df8feff00127c866690745f8285892895db51381e154455f9a105fff50,Entropy: 3.16 bits,rect
1322,Quantum Key: c94d69e68e9487f94bb77ccadb23a1dd0ad20758c829d8f64ae8cc0104b7b654,Entropy: 6.14 bits,rect
1323,Quantum Key: 1eecc875d98ad1d514c4163808a4ce50b8fb2f8827390ed2b566ae0ec515fa54,Entropy: 4.96 bits,rect
1324,Quantum Key: 8e6efcb1ebca59d77741ed2e405df5197d527ed85bfc7a2cdba3d634fe5e4dad,Entropy: 5.32 bits,circle
1325,Quantum Key: 388c9d2679a539338a191eedc54439a4d1499d16b5822fd06e3a98689c0bd619,Entropy: 5.24 bits,circle
1326,Quantum Key: c903899e9884e7a9250ed3d87911390b58edbda020f3a31dccf77aca49c7448c,Entropy: 2.55 bits,ellipse
1327,Quantum Key: b065f95e5e4075cf6beeb64e42145c244f655a65bcd5dc2a843cd42f1828af0d,Entropy: 6.08 bits,circle
1328,Quantum Key: cb4238dbf5152d9839f84c6d23817c7953327866e9fb59de7000282fd9de04de,Entropy: 5.68 bits,circle
1329,Quantum Key: af3faed580c1d5842cd9913d98ab7f4d84a28b07969703893e26a049c27a7e91,Entropy: 5.94 bits,ellipse
1330,Quantum Key: d2e1d3d2932c139f7e3a94968004e123ab554d07ffb52ee3709357b059474842,Entropy: 5.51 bits,ellipse
1331,Quantum Key: 6cc4375ca0eef9f8f407f8e7d6598839c66cadb334564f5ecc750e4d69d26df0,Entropy: 6.64 bits,ellipse
1332,Quantum Key: bffa93470c2f44ba49ac73d547b347207a5740c741214483b59570b0ec7b62d7,Entropy: 6.48 bits,circle
1333,Quantum Key: 8cc6b0b756ee1b86b693741a93dc05970ad9019b432d6450ffd349a0f8eb4b4c,Entropy: 4.96 bits,circle
1334,Quantum Key: 53634f0af772e55291eac3a91ce765c39b2c148a1594f4aa1231da6addeab47d,Entropy: 5.07 bits,rect
1335,Quantum Key: e7b8baac45ebb8103e7119ebf3cade99a9f570a3a48e26bce799d645b7e932b2,Entropy: 4.65 bits,ellipse
1336,Quantum Key: c3d6d3dc2b18af34a079cd691fc59353854f82028fae266060654ce729874af9,Entropy: 5.27 bits,rect
1337,Quantum Key: 6d5062b63afa65a014d4890e48bc63ea8c4234cc893cba245961b7a8b934f108,Entropy: 6.09 bits,ellipse
1338,Quantum Key: 133406ae57fdf5d14307dbd70c18a160f74fadeaca4cc5bec8a716d34b7be4df,Entropy: 5.14 bits,ellipse
1339,Quantum Key: 1d037749c66bd4526b1acd0c2b6bb88eaee9346b48a02bae4191ff1d22f8eb9f,Entropy: 5.35 bits,circle
1340,Quantum Key: a02b9f4bb1ffff73b1eb972c902be493f6aabc67a599150b7633e7473b39d059,Entropy: 4.38 bits,rect
1341,Quantum Key: 6fe96e95cc76f16c49cdd22a905207ed1dc26ec84b540da69c264012a27a40c0,Entropy: 5.95 bits,ellipse
1342,Quantum Key: eb307079ba09423d1e34bb1e67efde5b2327e98aae399bfae320e907a9d7f21e,Entropy: 2.33 bits,ellipse
1343,Quantum Key: 08c274e5cd1cf8856cc7bacb9939b42a0ca7e142b579b9e87641a7c6ba3676cd,Entropy: 3.97 bits,circle
1344,Quantum Key: d6d6ba6d2c28e5c0a91bd1a38379a873b8917d19d69d95e5f3f2b2b582495bc7,Entropy: 3.09 bits,rect
1345,Quantum Key: 5a939793da2c2045a9546942668e4368f342ad70d956e9d53855add6f81237f1,Entropy: 6.63 bits,rect
1346,Quantum Key: a8bda8cabd60fac42e4377ad38cf423961af6ffd2d4cbc4f5092f967e5172ec7,Entropy: 3.68 bits,circle
1347,Quantum Key: ad1f0f457080246a1113d3cf406da800e7e00e8c2c7793c5ac384c1dec2b940d,Entropy: 6.01 bits,rect
1348,Quantum Key: 4d80fe83f0e90ada4e7dbaa4285c79e0245a852c3a311b8d38795b030b1ad500,Entropy: 3.41 bits,circle
1349,Quantum Key: 490b53472bf54b484beaa8da7453a5d2cf8a885f8f4b3643127699b8bbb57c97,Entropy: 5.15 bits,ellipse
1350,Quantum Key: 064c5e42564e0412cb868044013d1cd228c386070f90ea8d0fe78236dc049902,Entropy: 3.33 bits,circle
1351,Quantum Key: 4bed1fc9e2d52765855b48874a2e919493e97ea51e174664e71e9d09ca387642,Entropy: 5.74 bits,ellipse
1352,Quantum Key: 284978a37feb65ebb7ebcc1b7aa6acf7a5cbbe12cfffab8646eadc393110d5d7,Entropy: 4.33 bits,ellipse
1353,Quantum Key: 2f7ba151a62f66cfd2c0696b7d404cbe35f357e1e32d7deed14fd0cad0e4dcaf,Entropy: 4.34 bits,ellipse
1354,Quantum Key: 2f92ee910e63cc298a710b978bfc59dbf687c728bc4f0054a1bcf048315d0780,Entropy: 2.93 bits,rect
1355,Quantum Key: 63568d4ec57e5437725bb078971a664b851d651a20713de0916b2dc790299e68,Entropy: 6.12 bits,circle
1356,Quantum Key: 80d1ddfc8b1dd035823f7fbd1146a45457c3354541b0b185a558955a518d8d90,Entropy: 5.07 bits,ellipse
1357,Quantum Key: 451862ff557ec06da8f241818526da3c8ac55c3da098dfbe7d3b636b7a552e46,Entropy: 4.44 bits,rect
1358,Quantum Key: 24fe4b88e29f2f5cde33139823eb754d77bf66d12f9164526d7f49945dc96747,Entropy: 5.96 bits,rect
1359,Quantum Key: 531a9f310efe19e22920b134b68bf34565d59eaa38fb3355e0a808a797ebf52e,Entropy: 6.12 bits,rect
1360,Quantum Key: 9033626bc8c12bbed7493e6380d88f0c9f70aabdb42868af5e1230a9c4e72f3b,Entropy: 5.03 bits,rect
1361,Quantum Key: 57dd606c173725a03b65d6ce003481d582aee1a85060e11dff5558da28c2be25,Entropy: 6.25 bits,circle
1362,Quantum Key: cbe6dd4b591c1dd9998bd00783af8aab099837ce2ef35c6b741b2cbebbd81939,Entropy: 3.02 bits,ellipse
1363,Quantum Key: 3a7da491abace532e7860b771fc8ae65ae7bfde0e655527a0ce9d2c22b8efa52,Entropy: 6.03 bits,ellipse
1364,Quantum Key: 8b892a88c28b85d7fc7c4ceeb6806466da9a7ce308f2e3f25348ca7782973de6,Entropy: 3.80 bits,ellipse
1365,Quantum Key: 1e1b487a4c166457e59162adb6412c7aa6232b4e8c7c27ffff0914ee4ef4c69c,Entropy: 5.56 bits,circle
1366,Quantum Key: d518109b4e225c61cab1f0bd2c7e5b05ad8c034d5417aa63c4c43d1817ed5198,Entropy: 5.39 bits,circle
1367,Quantum Key: 0bf3b1e78ac261fc04dca23498b94a583c0157e7dce557fc219369d56946963e,Entropy: 5.99 bits,rect
1368,Quantum Key: d230fa2290b22f5d5d7f95e0b2dd71837eb3f7e4530327e1efd82e28c05f1d78,Entropy: 5.68 bits,circle
1369,Quantum Key: 48d0227233ff457d4181f490e826c86dee672a2df3bafdc531e156dc868eb611,Entropy: 5.12 bits,ellipse
1370,Quantum Key: 1b91bf6091269586eae6bc75ff9b4c885f38b526666593f97f76e0db612e2b74,Entropy: 5.23 bits,ellipse
1371,Quantum Key: e75b51887965f7eafacbfbdf44c49b97293b7a4d9d2b8ca18ea4250745be531c,Entropy: 5.14 bits,rect
1372,Quantum Key: a77df24a08ba7abbb4aa8246160b209fdccf1586673b3f5c1c287a3df88871fb,Entropy: 6.96 bits,circle
1373,Quantum Key: 77c35f6023809ce46c618ca913b9ef332c9c17115340a50ac26897cd657e98dc,Entropy: 6.40 bits,circle
1374,Quantum Key: 248e3f93055d5bbedc54129f12577eecbdaa13e188046b5b06c1cc5d7d8384a3,Entropy: 2.06 bits,rect
1375,Quantum Key: e9f261d443ebb2a5e7beba0a0322378210e8db8fcb03630163645ba3df32ebd9,Entropy: 5.39 bits,rect
1376,Quantum Key: 00f80dbdcb3c9133db843550cc2e161c2e563a49a04f3ce2c62263b0f42ead29,Entropy: 5.80 bits,rect
1377,Quantum Key: ff533023fdf848617a6a38f9d59504da5acc9a7e48ea06571d3d4b7800ca5779,Entropy: 6.47 bits,circle
1378,Quantum Key: 67bfc62f4c48c92e81316bd70abc5aee3b8e6d2097f63a065e86d02fb24d8aa9,Entropy: 5.30 bits,ellipse
1379,Quantum Key: b01bb4c2617624cd4a00e275f97ac256f627d22f68b91fc8a9734aff6f3f2c48,Entropy: 4.24 bits,rect
1380,Quantum Key: 98e5bb2ef801622f1a580d7356e4ae73a3b9a8e9f28b38c9f125bba2ce0597fb,Entropy: 6.46 bits,rect
1381,Quantum Key: 08b4a321cad650ae2d4c86bce3277f3df914208baadf6e0fc81e8ce90417aa11,Entropy: 5.73 bits,circle
1382,Quantum Key: 09be1e9036a9c793169923b61a72030b0fc9c50fc3a61a9af640d4d89264a5f7,Entropy: 5.42 bits,circle
1383,Quantum Key: 3f7aade33ecedf866eb200d9f0df9c78beedfd5048f0e00ca98c10af1d9995be,Entropy: 5.08 bits,ellipse
1384,Quantum Key: b0602a8da9a9ed218019670466b6b0fc31cad063159e88995ac0edd874e351e6,Entropy: 6.30 bits,rect
1385,Quantum Key: 0618a88ed1d9987b7b739f836d1c2e16be08643a7282f1d4dc5d89a3ac028527,Entropy: 5.71 bits,rect
1386,Quantum Key: 0f1f0c8cf36e363e3a739868eb780a20961e91bf72d00a0d03b759177e1360ec,Entropy: 5.58 bits,ellipse
1387,Quantum Key: 564872d28100b8e600ccb801b37307c71449a5352f8efe3cb76444aa05694fb2,Entropy: 4.62 bits,rect
1388,Quantum Key: 056893b3955480e4d7e4ed4018f3780a921f3ae8b17905575cb380e8effdf3f8,Entropy: 5.75 bits,rect
1389,Quantum Key: e82b79dcfd2335ddeaced21761ff62563acf924e9a50d3c2071e946edb940717,Entropy: 3.83 bits,circle
1390,Quantum Key: 6bafb2be878cc5e0f9c3874ae80450e7c0d00a14cad6a5b63dc8603f24a2fb20,Entropy: 5.71 bits,circle
1391,Quantum Key: dae2ebaf4fdf79819c811a9283acfdd4fba4ebcbc58e6e0a1e5185a90e2c33cc,Entropy: 6.36 bits,rect
1392,Quantum Key: ccd720147f13ea8a015bbc79672e92b9a625c6325c14eae31ce5782944203a35,Entropy: 5.86 bits,ellipse
1393,Quantum Key: 22a7c079d5f8927bd6bc4e4344654340242c37534c35cb2f68aae64c4006af7d,Entropy: 5.81 bits,ellipse
1394,Quantum Key: cfbd58c53438c51f56e34d1c8699248e3a8c9c7631c0da5aff88ac077454962c,Entropy: 5.89 bits,circle
1395,Quantum Key: 42e571a6b94727dcc760916864d8430809fc6a2950b940331ca28aa049b969db,Entropy: 5.27 bits,rect
1396,Quantum Key: 8807af69fec03333e394b53acbff5aec1eca5a792eb31199c9302e2bdbe05014,Entropy: 5.16 bits,circle
1397,Quantum Key: cf2480b0a60527fd8269716280b4866eeecc619b253c24a9b7da20ff3c3ea94f,Entropy: 6.69 bits,rect
1398,Quantum Key: ba3e0e1d277494bf71b6e9e7f01c589405c5457f450ad556e7fbd82571d30d90,Entropy: 6.75 bits,rect
1399,Quantum Key: c9377448b4f37bf4d6679903b1d4268025cf89948a015f0d3786dfef8380c2f8,Entropy: 5.85 bits,rect
1400,Quantum Key: bf93f3e892689a38958b748204bf18fbe175172481abb736e345b83f80a06a3d,Entropy: 4.48 bits,circle
1401,Quantum Key: 8d739bc9db2a3f3d0e41808aac576b729b47233629acca9547c6d5c2c88eabb7,Entropy: 5.08 bits,ellipse
1402,Quantum Key: c1151700115cb19ebcd4659877ec1fadc4248f681e173d4c231c308a677fb9d4,Entropy: 3.06 bits,circle
1403,Quantum Key: 3c6e70fdff300567b33d139489cf025dc634e4c1c75b1e390fa6560ed39b1331,Entropy: 5.68 bits,ellipse
1404,Quantum Key: 9a846e9619216bc97e5fa2bda1f55d4795ee5fc05880262423ac8ac154e16e44,Entropy: 5.51 bits,ellipse
